Gene,index
fbxo45,5657
fbxo46,5658
fbxo47,5659
fbxo48,5660
fbxo5,5661
fbxo6,5662
fbxo7,5663
fbxo8,5664
fbxo9,5665
fbxw10,5666
fbxw11,5667
fbxw12,5668
fbxw2,5669
fbxw4,5670
fbxw5,5671
fbxw7,5672
fbxw8,5673
fbxw9,5674
fcar,5675
fcer1g,5676
fcer2,5677
fcf1,5678
fcgbp,5679
fcgr1b,5680
fcgr2a,5681
fcgr2b,5682
fcgr2c,5683
fcgrt,5684
fcho1,5685
fcho2,5686
fchsd1,5687
fchsd2,5688
fcn3,5689
fcrl1,5690
fcrl2,5691
fcrl4,5692
fcrl5,5693
fcrl6,5694
fcrla,5695
fcrlb,5696
fdft1,5697
fdps,5698
fdx1,5699
fdx1l,5700
fdxacb1,5701
fdxr,5702
fech,5703
fem1a,5704
fem1b,5705
fem1c,5706
fen1,5707
fer,5708
fer1l5,5709
fer1l6,5710
fermt1,5711
fermt2,5712
fermt3,5713
fes,5714
fetub,5715
fev,5716
fez1,5717
fez2,5718
fezf1,5719
fezf2,5720
ffar2,5721
ffar3,5722
fgb,5723
fgd1,5724
fgd2,5725
fgd3,5726
fgd4,5727
fgd5,5728
fgd6,5729
fgf1,5730
fgf10,5731
fgf11,5732
fgf12,5733
fgf13,5734
fgf14,5735
fgf16,5736
fgf17,5737
fgf18,5738
fgf19,5739
fgf2,5740
fgf20,5741
fgf23,5742
fgf3,5743
fgf4,5744
fgf5,5745
fgf7,5746
fgf8,5747
fgf9,5748
fgfbp1,5749
fgfbp2,5750
fgfbp3,5751
fgfr1,5752
fgfr1op,5753
fgfr1op2,5754
fgfr2,5755
fgfr3,5756
fgfr4,5757
fgfrl1,5758
fggy,5759
fgl2,5760
fgr,5761
fh,5762
fhad1,5763
fhdc1,5764
fhit,5765
fhl1,5766
fhl2,5767
fhl3,5768
fhod1,5769
fhod3,5770
fibcd1,5771
fibin,5772
fibp,5773
ficd,5774
fig4,5775
figf,5776
fign,5777
fignl1,5778
fignl2,5779
filip1,5780
filip1l,5781
fip1l1,5782
fis1,5783
fitm1,5784
fitm2,5785
fiz1,5786
fjx1,5787
fkbp10,5788
fkbp11,5789
fkbp14,5790
fkbp15,5791
fkbp1a,5792
fkbp1b,5793
fkbp2,5794
fkbp3,5795
fkbp4,5796
fkbp5,5797
fkbp6,5798
fkbp7,5799
fkbp8,5800
fkbp9,5801
fkbpl,5802
fkrp,5803
fktn,5804
flad1,5805
flcn,5806
flg,5807
flg2,5808
fli1,5809
flii,5810
flj22184,5811
flj23152,5812
flj25363,5813
flj27352,5814
flj42280,5815
flj43860,5816
flj44635,5817
flj45513,5818
flna,5819
flnb,5820
flnc,5821
flot1,5822
flot2,5823
flrt1,5824
flrt2,5825
flrt3,5826
flt1,5827
flt3,5828
flt3lg,5829
flt4,5830
flvcr1,5831
flvcr2,5832
flywch1,5833
flywch2,5834
fmn1,5835
fmn2,5836
fmnl1,5837
fmnl2,5838
fmnl3,5839
fmo1,5840
fmo2,5841
fmo4,5842
fmo5,5843
fmod,5844
fmr1,5845
fmr1nb,5846
fn1,5847
fn3k,5848
fn3krp,5849
fnbp1,5850
fnbp1l,5851
fnbp4,5852
fndc1,5853
fndc3a,5854
fndc3b,5855
fndc4,5856
fndc5,5857
fndc7,5858
fndc8,5859
fndc9,5860
fnip1,5861
fnip2,5862
fnta,5863
fntb,5864
focad,5865
folr1,5866
fopnl,5867
fos,5868
fosb,5869
fosl1,5870
fosl2,5871
foxa1,5872
foxa2,5873
foxa3,5874
foxc1,5875
foxc2,5876
foxd1,5877
foxd2,5878
foxd3,5879
foxd4,5880
foxd4l1,5881
foxd4l2,5882
foxd4l4,5883
foxd4l5,5884
foxd4l6,5885
foxe1,5886
foxe3,5887
foxf1,5888
foxf2,5889
foxg1,5890
foxh1,5891
foxi1,5892
foxi2,5893
foxi3,5894
foxj1,5895
foxj2,5896
foxj3,5897
foxk1,5898
foxk2,5899
foxl1,5900
foxl2,5901
foxm1,5902
foxn1,5903
foxn2,5904
foxn3,5905
foxn4,5906
foxo1,5907
foxo3,5908
foxo4,5909
foxp1,5910
foxp2,5911
foxp3,5912
foxp4,5913
foxq1,5914
foxr1,5915
foxred1,5916
foxred2,5917
foxs1,5918
fpgs,5919
fpgt,5920
fpgt-tnni3k,5921
fpr1,5922
fpr2,5923
fpr3,5924
fra10ac1,5925
fras1,5926
frat1,5927
frat2,5928
frem1,5929
frem2,5930
frem3,5931
frg1,5932
frg2,5933
frg2c,5934
frk,5935
frmd1,5936
frmd3,5937
frmd4a,5938
frmd4b,5939
frmd5,5940
frmd6,5941
frmd7,5942
frmd8,5943
frmpd1,5944
frmpd2,5945
frmpd4,5946
frrs1,5947
frrs1l,5948
frs2,5949
frs3,5950
fry,5951
fryl,5952
frzb,5953
fsbp,5954
fscb,5955
fscn1,5956
fscn3,5957
fsd1,5958
fsd1l,5959
fsd2,5960
fshr,5961
fsip1,5962
fsip2,5963
fst,5964
fstl1,5965
fstl3,5966
fstl4,5967
fstl5,5968
ftcd,5969
fth1,5970
fthl17,5971
ftl,5972
fto,5973
ftsj1,5974
ftsj2,5975
ftsj3,5976
ftsjd1,5977
ftsjd2,5978
fubp1,5979
fubp3,5980
fuca1,5981
fuca2,5982
fuk,5983
fundc1,5984
fundc2,5985
furin,5986
fus,5987
fut1,5988
fut10,5989
fut11,5990
fut2,5991
fut3,5992
fut4,5993
fut5,5994
fut6,5995
fut8,5996
fut9,5997
fuz,5998
fxc1,5999
fxn,6000
fxr1,6001
fxr2,6002
fxyd1,6003
fxyd2,6004
fxyd3,6005
fxyd4,6006
fxyd5,6007
fxyd6,6008
fxyd6-fxyd2,6009
fxyd7,6010
fyco1,6011
fyn,6012
fyttd1,6013
fzd1,6014
fzd10,6015
fzd2,6016
fzd3,6017
fzd4,6018
fzd5,6019
fzd6,6020
fzd7,6021
fzd8,6022
fzd9,6023
fzr1,6024
g0s2,6025
g2e3,6026
g3bp1,6027
g3bp2,6028
g6pc,6029
g6pc2,6030
g6pc3,6031
g6pd,6032
gaa,6033
gab1,6034
gab2,6035
gab3,6036
gabarap,6037
gabarapl1,6038
gabarapl2,6039
gabbr1,6040
gabbr2,6041
gabpa,6042
gabpb1,6043
gabpb2,6044
gabra1,6045
gabra2,6046
gabra3,6047
gabra4,6048
gabra5,6049
gabra6,6050
gabrb1,6051
gabrb2,6052
gabrb3,6053
gabrd,6054
gabre,6055
gabrg1,6056
gabrg2,6057
gabrg3,6058
gabrp,6059
gabrq,6060
gabrr1,6061
gabrr2,6062
gabrr3,6063
gad1,6064
gad2,6065
gadd45a,6066
gadd45b,6067
gadd45g,6068
gadd45gip1,6069
gadl1,6070
gage1,6071
gage12i,6072
gage2b,6073
gage2e,6074
gage7,6075
gage8,6076
gak,6077
gal,6078
gal3st1,6079
gal3st3,6080
gal3st4,6081
galc,6082
gale,6083
galk1,6084
galk2,6085
galm,6086
galns,6087
galnt1,6088
galnt10,6089
galnt11,6090
galnt12,6091
galnt13,6092
galnt14,6093
galnt2,6094
galnt3,6095
galnt4,6096
galnt6,6097
galnt7,6098
galnt8,6099
galnt9,6100
galntl1,6101
galntl2,6102
galntl4,6103
galntl5,6104
galntl6,6105
galr1,6106
galr2,6107
galr3,6108
galt,6109
gamt,6110
gan,6111
ganab,6112
ganc,6113
gap43,6114
gapdh,6115
gapdhs,6116
gapt,6117
gapvd1,6118
gar1,6119
garnl3,6120
gars,6121
gart,6122
gas1,6123
gas2,6124
gas2l1,6125
gas2l2,6126
gas2l3,6127
gas6,6128
gas7,6129
gas8,6130
gata1,6131
gata2,6132
gata3,6133
gata4,6134
gata5,6135
gata6,6136
gatad1,6137
gatad2a,6138
gatad2b,6139
gatc,6140
gatm,6141
gats,6142
gatsl1,6143
gatsl2,6144
gatsl3,6145
gba,6146
gba2,6147
gba3,6148
gbas,6149
gbe1,6150
gbf1,6151
gbgt1,6152
gbp1,6153
gbp2,6154
gbp3,6155
gbp4,6156
gbp5,6157
gbp6,6158
gbp7,6159
gbx2,6160
gc,6161
gca,6162
gcat,6163
gcc1,6164
gcc2,6165
gcdh,6166
gcet2,6167
gcfc1,6168
gcfc2,6169
gch1,6170
gchfr,6171
gck,6172
gckr,6173
gclc,6174
gclm,6175
gcm1,6176
gcm2,6177
gcn1l1,6178
gcnt1,6179
gcnt2,6180
gcnt3,6181
gcnt4,6182
gcnt7,6183
gcom1,6184
gcsh,6185
gda,6186
gdap1,6187
gdap1l1,6188
gdap2,6189
gde1,6190
gdf1,6191
gdf10,6192
gdf11,6193
gdf15,6194
gdf2,6195
gdf3,6196
gdf6,6197
gdf7,6198
gdf9,6199
gdi1,6200
gdi2,6201
gdnf,6202
gdpd1,6203
gdpd2,6204
gdpd3,6205
gdpd5,6206
gem,6207
gemin2,6208
gemin4,6209
gemin5,6210
gemin6,6211
gemin7,6212
gemin8,6213
gen1,6214
get4,6215
gfap,6216
gfer,6217
gfi1,6218
gfi1b,6219
gfm1,6220
gfm2,6221
gfod1,6222
gfod2,6223
gfpt1,6224
gfpt2,6225
gfra1,6226
gfra2,6227
gfra3,6228
gfral,6229
gga1,6230
gga2,6231
gga3,6232
ggct,6233
ggcx,6234
ggh,6235
ggn,6236
ggnbp2,6237
ggps1,6238
ggt1,6239
ggt5,6240
ggt6,6241
ggt7,6242
ggtlc1,6243
ggtlc2,6244
gh1,6245
gh2,6246
ghdc,6247
ghitm,6248
ghr,6249
ghrh,6250
ghrl,6251
ghsr,6252
gif,6253
gigyf1,6254
gigyf2,6255
gimap1,6256
gimap2,6257
gimap4,6258
gimap5,6259
gimap6,6260
gimap8,6261
gin1,6262
gins1,6263
gins2,6264
gins3,6265
gins4,6266
gip,6267
gipc1,6268
gipc2,6269
gipc3,6270
gipr,6271
git1,6272
git2,6273
gja1,6274
gja3,6275
gja4,6276
gja5,6277
gja9,6278
gjb2,6279
gjb4,6280
gjb5,6281
gjb6,6282
gjb7,6283
gjc1,6284
gjc2,6285
gjc3,6286
gjd3,6287
gjd4,6288
gk,6289
gk5,6290
gkap1,6291
gkn1,6292
gkn2,6293
gla,6294
glb1,6295
glb1l,6296
glb1l2,6297
glb1l3,6298
glcci1,6299
glce,6300
gldc,6301
gldn,6302
gle1,6303
glg1,6304
gli1,6305
gli2,6306
gli3,6307
gli4,6308
glipr1,6309
glipr1l1,6310
glipr1l2,6311
glipr2,6312
glis1,6313
glis2,6314
glis3,6315
glmn,6316
glo1,6317
glod4,6318
glp1r,6319
glp2r,6320
glra1,6321
glra2,6322
glra3,6323
glra4,6324
glrb,6325
glrx,6326
glrx2,6327
glrx3,6328
glrx5,6329
gls,6330
gls2,6331
glt1d1,6332
glt25d1,6333
glt25d2,6334
glt8d1,6335
glt8d2,6336
gltp,6337
gltpd1,6338
gltpd2,6339
gltscr1,6340
gltscr2,6341
glud1,6342
glud2,6343
glul,6344
glyat,6345
glyatl1,6346
glyatl2,6347
glyatl3,6348
glyctk,6349
glyr1,6350
gm2a,6351
gmcl1,6352
gmds,6353
gmeb1,6354
gmeb2,6355
gmfb,6356
gmfg,6357
gmip,6358
gmnc,6359
gmnn,6360
gmppa,6361
gmppb,6362
gmpr,6363
gmpr2,6364
gmps,6365
gna11,6366
gna12,6367
gna13,6368
gna14,6369
gnai1,6370
gnai2,6371
gnai3,6372
gnal,6373
gnao1,6374
gnaq,6375
gnas,6376
gnat1,6377
gnat2,6378
gnaz,6379
gnb1,6380
gnb1l,6381
gnb2,6382
gnb2l1,6383
gnb3,6384
gnb4,6385
gnb5,6386
gne,6387
gng10,6388
gng11,6389
gng12,6390
gng2,6391
gng3,6392
gng4,6393
gng5,6394
gng7,6395
gng8,6396
gngt1,6397
gngt2,6398
gnl1,6399
gnl2,6400
gnl3,6401
gnl3l,6402
gnmt,6403
gnpat,6404
gnpda1,6405
gnpda2,6406
gnpnat1,6407
gnptab,6408
gnptg,6409
gnrh1,6410
gnrh2,6411
gnrhr,6412
gns,6413
golga1,6414
golga2,6415
golga3,6416
golga4,6417
golga5,6418
golga6a,6419
golga6b,6420
golga6c,6421
golga6d,6422
golga6l1,6423
golga6l10,6424
golga6l6,6425
golga6l9,6426
golga7,6427
golga7b,6428
golga8a,6429
golga8b,6430
golgb1,6431
golim4,6432
golm1,6433
golph3,6434
golph3l,6435
golt1a,6436
golt1b,6437
gon4l,6438
gopc,6439
gorab,6440
gorasp1,6441
gorasp2,6442
gosr1,6443
gosr2,6444
got1,6445
got2,6446
gp1ba,6447
gp1bb,6448
gp2,6449
gp5,6450
gp6,6451
gpa33,6452
gpaa1,6453
gpam,6454
gpank1,6455
gpat2,6456
gpatch1,6457
gpatch2,6458
gpatch3,6459
gpatch4,6460
gpatch8,6461
gpbar1,6462
gpbp1,6463
gpbp1l1,6464
gpc1,6465
gpc2,6466
gpc3,6467
gpc4,6468
gpc5,6469
gpc6,6470
gpcpd1,6471
gpcrltm7,6472
gpd1,6473
gpd1l,6474
gpd2,6475
gper,6476
gpha2,6477
gphb5,6478
gphn,6479
gpi,6480
gpkow,6481
gpld1,6482
gpm6a,6483
gpm6b,6484
gpn1,6485
gpn2,6486
gpn3,6487
gpnmb,6488
gpr1,6489
gpr101,6490
gpr107,6491
gpr108,6492
gpr110,6493
gpr111,6494
gpr112,6495
gpr113,6496
gpr114,6497
gpr115,6498
gpr116,6499
gpr12,6500
gpr124,6501
gpr125,6502
gpr126,6503
gpr128,6504
gpr132,6505
gpr133,6506
gpr135,6507
gpr137,6508
gpr137b,6509
gpr137c,6510
gpr141,6511
gpr142,6512
gpr143,6513
gpr144,6514
gpr146,6515
gpr148,6516
gpr149,6517
gpr15,6518
gpr150,6519
gpr151,6520
gpr152,6521
gpr153,6522
gpr155,6523
gpr156,6524
gpr157,6525
gpr158,6526
gpr160,6527
gpr161,6528
gpr162,6529
gpr171,6530
gpr173,6531
gpr176,6532
gpr179,6533
gpr18,6534
gpr180,6535
gpr182,6536
gpr183,6537
gpr19,6538
gpr20,6539
gpr21,6540
gpr22,6541
gpr26,6542
gpr27,6543
gpr3,6544
gpr34,6545
gpr35,6546
gpr37,6547
gpr37l1,6548
gpr39,6549
gpr4,6550
gpr50,6551
gpr52,6552
gpr55,6553
gpr56,6554
gpr6,6555
gpr61,6556
gpr62,6557
gpr63,6558
gpr64,6559
gpr65,6560
gpr68,6561
gpr75,6562
gpr75-asb3,6563
gpr78,6564
gpr82,6565
gpr83,6566
gpr84,6567
gpr85,6568
gpr87,6569
gpr88,6570
gpr89a,6571
gpr89b,6572
gpr89c,6573
gpr97,6574
gpr98,6575
gprasp1,6576
gprasp2,6577
gprc5a,6578
gprc5b,6579
gprc5c,6580
gprc5d,6581
gprin1,6582
gprin2,6583
gprin3,6584
gps1,6585
gps2,6586
gpsm1,6587
gpsm2,6588
gpsm3,6589
gpt,6590
gpt2,6591
gpx1,6592
gpx2,6593
gpx3,6594
gpx4,6595
gpx6,6596
gpx7,6597
gpx8,6598
gramd1a,6599
gramd1b,6600
gramd1c,6601
gramd2,6602
gramd3,6603
gramd4,6604
grap,6605
grap2,6606
grapl,6607
grasp,6608
grb10,6609
grb14,6610
grb2,6611
grb7,6612
greb1,6613
greb1l,6614
grem1,6615
grem2,6616
grhl1,6617
grhl2,6618
grhl3,6619
grhpr,6620
gria1,6621
gria2,6622
gria3,6623
gria4,6624
grid1,6625
grid2,6626
grid2ip,6627
grik1,6628
grik2,6629
grik3,6630
grik4,6631
grik5,6632
grin2a,6633
grin2b,6634
grin2c,6635
grin2d,6636
grin3a,6637
grin3b,6638
grina,6639
grip1,6640
grip2,6641
gripap1,6642
grk1,6643
grk4,6644
grk5,6645
grk6,6646
grk7,6647
grm1,6648
grm2,6649
grm3,6650
grm4,6651
grm5,6652
grm6,6653
grm7,6654
grm8,6655
grn,6656
grp,6657
grpel1,6658
grpel2,6659
grpr,6660
grsf1,6661
grtp1,6662
grwd1,6663
gsc,6664
gsc2,6665
gsdma,6666
gsdmb,6667
gsdmc,6668
gsdmd,6669
gsg1,6670
gsg1l,6671
gsg2,6672
gsk3a,6673
gsk3b,6674
gsn,6675
gspt1,6676
gspt2,6677
gsr,6678
gss,6679
gsta1,6680
gsta2,6681
gsta3,6682
gsta4,6683
gstcd,6684
gstk1,6685
gstm1,6686
gstm2,6687
gstm3,6688
gstm4,6689
gstm5,6690
gsto1,6691
gsto2,6692
gstp1,6693
gstt1,6694
gstt2,6695
gstt2b,6696
gstz1,6697
gtdc1,6698
gtf2a1,6699
gtf2a1l,6700
gtf2a2,6701
gtf2b,6702
gtf2e1,6703
gtf2e2,6704
gtf2f1,6705
gtf2f2,6706
gtf2h1,6707
gtf2h2,6708
gtf2h2c,6709
gtf2h2d,6710
gtf2h3,6711
gtf2h4,6712
gtf2h5,6713
gtf2i,6714
gtf2ird1,6715
gtf2ird2,6716
gtf2ird2b,6717
gtf3a,6718
gtf3c1,6719
gtf3c2,6720
gtf3c3,6721
gtf3c4,6722
gtf3c5,6723
gtf3c6,6724
gtpbp1,6725
gtpbp10,6726
gtpbp2,6727
gtpbp3,6728
gtpbp4,6729
gtpbp5,6730
gtpbp6,6731
gtpbp8,6732
gtse1,6733
gtsf1,6734
gtsf1l,6735
guca1a,6736
guca1b,6737
guca2a,6738
gucy1a2,6739
gucy1a3,6740
gucy1b3,6741
gucy2c,6742
gucy2d,6743
gucy2f,6744
guf1,6745
guk1,6746
gulp1,6747
gusb,6748
gxylt1,6749
gxylt2,6750
gyg1,6751
gyg2,6752
gyltl1b,6753
gypa,6754
gypb,6755
gypc,6756
gype,6757
gys1,6758
gys2,6759
gzf1,6760
gzmk,6761
gzmm,6762
h1f0,6763
h1foo,6764
h1fx,6765
h2afb2,6766
h2afj,6767
h2afv,6768
h2afx,6769
h2afy,6770
h2afy2,6771
h2afz,6772
h2bfm,6773
h2bfwt,6774
h3f3a,6775
h3f3b,6776
h3f3c,6777
h6pd,6778
haao,6779
habp2,6780
habp4,6781
hace1,6782
hacl1,6783
hadh,6784
hadha,6785
hadhb,6786
hagh,6787
haghl,6788
hal,6789
hamp,6790
hand1,6791
hand2,6792
hao2,6793
hap1,6794
hapln1,6795
hapln3,6796
hapln4,6797
harbi1,6798
hars,6799
hars2,6800
has1,6801
has2,6802
has3,6803
hat1,6804
haus1,6805
haus2,6806
haus3,6807
haus4,6808
haus5,6809
haus6,6810
haus7,6811
haus8,6812
havcr1,6813
havcr2,6814
hax1,6815
hba1,6816
hba2,6817
hbb,6818
hbd,6819
hbe1,6820
hbegf,6821
hbg1,6822
hbg2,6823
hbp1,6824
hbq1,6825
hbs1l,6826
hbxip,6827
hcar1,6828
hcar2,6829
hcar3,6830
hccs,6831
hcfc1,6832
hcfc1r1,6833
hcfc2,6834
hck,6835
hcls1,6836
hcn1,6837
hcn2,6838
hcn3,6839
hcn4,6840
hcrt,6841
hcrtr1,6842
hcrtr2,6843
hcst,6844
hdac1,6845
hdac10,6846
hdac11,6847
hdac2,6848
hdac3,6849
hdac4,6850
hdac5,6851
hdac6,6852
hdac7,6853
hdac8,6854
hdac9,6855
hdc,6856
hddc2,6857
hddc3,6858
hdgf,6859
hdgfrp2,6860
hdgfrp3,6861
hdhd1,6862
hdhd2,6863
hdhd3,6864
hdlbp,6865
hdx,6866
heatr1,6867
heatr2,6868
heatr3,6869
heatr4,6870
heatr5a,6871
heatr5b,6872
heatr6,6873
heatr7a,6874
heatr8,6875
hebp1,6876
hebp2,6877
heca,6878
hectd1,6879
hectd2,6880
hectd3,6881
hecw1,6882
hecw2,6883
heg1,6884
helb,6885
hells,6886
helq,6887
helz,6888
hemgn,6889
hemk1,6890
henmt1,6891
hepacam2,6892
heph,6893
hephl1,6894
hepn1,6895
herc1,6896
herc2,6897
herc3,6898
herc4,6899
herc5,6900
herc6,6901
herpud1,6902
herpud2,6903
hes1,6904
hes2,6905
hes3,6906
hes4,6907
hes6,6908
hes7,6909
hesx1,6910
hexa,6911
hexb,6912
hexdc,6913
hexim1,6914
hexim2,6915
hey1,6916
hey2,6917
heyl,6918
hfe,6919
hfe2,6920
hfm1,6921
hgc6.3,6922
hgd,6923
hgf,6924
hgfac,6925
hgs,6926
hgsnat,6927
hhat,6928
hhex,6929
hhip,6930
hhipl1,6931
hhipl2,6932
hhla1,6933
hhla2,6934
hhla3,6935
hiat1,6936
hiatl1,6937
hibadh,6938
hibch,6939
hic1,6940
hic2,6941
hif1a,6942
hif1an,6943
hif3a,6944
higd1a,6945
higd1b,6946
higd1c,6947
higd2a,6948
hilpda,6949
hinfp,6950
hint1,6951
hint2,6952
hint3,6953
hip1,6954
hip1r,6955
hipk1,6956
hipk2,6957
hipk3,6958
hipk4,6959
hira,6960
hirip3,6961
hist1h1a,6962
hist1h1b,6963
hist1h1c,6964
hist1h1d,6965
hist1h1e,6966
hist1h1t,6967
hist1h2ab,6968
hist1h2ac,6969
hist1h2ad,6970
hist1h2ae,6971
hist1h2ag,6972
hist1h2ah,6973
hist1h2ai,6974
hist1h2aj,6975
hist1h2ak,6976
hist1h2al,6977
hist1h2am,6978
hist1h2bb,6979
hist1h2bc,6980
hist1h2bd,6981
hist1h2be,6982
hist1h2bf,6983
hist1h2bg,6984
hist1h2bh,6985
hist1h2bi,6986
hist1h2bj,6987
hist1h2bk,6988
hist1h2bl,6989
hist1h2bm,6990
hist1h2bn,6991
hist1h2bo,6992
hist1h3a,6993
hist1h3b,6994
hist1h3c,6995
hist1h3d,6996
hist1h3e,6997
hist1h3f,6998
hist1h3g,6999
hist1h3h,7000
hist1h3i,7001
hist1h3j,7002
hist1h4a,7003
hist1h4b,7004
hist1h4c,7005
hist1h4d,7006
hist1h4e,7007
hist1h4f,7008
hist1h4h,7009
hist1h4i,7010
hist1h4j,7011
hist1h4k,7012
hist1h4l,7013
hist2h2aa3,7014
hist2h2aa4,7015
hist2h2ab,7016
hist2h2ac,7017
hist2h2be,7018
hist2h2bf,7019
hist2h3a,7020
hist2h3c,7021
hist2h3d,7022
hist2h4a,7023
hist2h4b,7024
hist3h2a,7025
hist3h2bb,7026
hist3h3,7027
hist4h4,7028
hivep1,7029
hivep2,7030
hivep3,7031
hjurp,7032
hk1,7033
hk2,7034
hk3,7035
hkdc1,7036
hkr1,7037
hla-a,7038
hla-b,7039
hla-c,7040
hla-dma,7041
hla-dmb,7042
hla-doa,7043
hla-dob,7044
hla-dpa1,7045
hla-dpb1,7046
hla-dqa1,7047
hla-dqa2,7048
hla-dqb1,7049
hla-dqb2,7050
hla-dra,7051
hla-drb1,7052
hla-drb5,7053
hla-e,7054
hla-f,7055
hla-g,7056
hlcs,7057
hlf,7058
hltf,7059
hlx,7060
hm13,7061
hmbox1,7062
hmbs,7063
hmcn1,7064
hmg20a,7065
hmg20b,7066
hmga1,7067
hmga2,7068
hmgb1,7069
hmgb2,7070
hmgb3,7071
hmgb4,7072
hmgcl,7073
hmgcll1,7074
hmgcr,7075
hmgcs1,7076
hmgcs2,7077
hmgn1,7078
hmgn2,7079
hmgn3,7080
hmgn4,7081
hmgn5,7082
hmgxb3,7083
hmgxb4,7084
hmha1,7085
hmmr,7086
hmox1,7087
hmox2,7088
hmp19,7089
hmsd,7090
hmx1,7091
hmx2,7092
hn1,7093
hn1l,7094
hnf1a,7095
hnf1b,7096
hnf4a,7097
hnf4g,7098
hnmt,7099
hnrnpa0,7100
hnrnpa1,7101
hnrnpa1l2,7102
hnrnpa2b1,7103
hnrnpa3,7104
hnrnpab,7105
hnrnpc,7106
hnrnpcl1,7107
hnrnpd,7108
hnrnpf,7109
hnrnph1,7110
hnrnph2,7111
hnrnph3,7112
hnrnpk,7113
hnrnpl,7114
hnrnpm,7115
hnrnpr,7116
hnrnpu,7117
hnrnpul1,7118
hnrnpul2,7119
hnrpdl,7120
hnrpll,7121
hoga1,7122
homer1,7123
homer2,7124
homer3,7125
homez,7126
hook1,7127
hook2,7128
hook3,7129
hopx,7130
hormad2,7131
hoxa1,7132
hoxa10,7133
hoxa11,7134
hoxa13,7135
hoxa2,7136
hoxa3,7137
hoxa7,7138
hoxa9,7139
hoxb13,7140
hoxb2,7141
hoxb3,7142
hoxb4,7143
hoxb5,7144
hoxb6,7145
hoxb7,7146
hoxb8,7147
hoxb9,7148
hoxc10,7149
hoxc13,7150
hoxc4,7151
hoxc5,7152
hoxc6,7153
hoxc8,7154
hoxd1,7155
hoxd10,7156
hoxd11,7157
hoxd13,7158
hoxd3,7159
hoxd4,7160
hoxd8,7161
hoxd9,7162
hp,7163
hp1bp3,7164
hpca,7165
hpcal1,7166
hpcal4,7167
hpd,7168
hpdl,7169
hpgd,7170
hpgds,7171
hpn,7172
hpr,7173
hprt1,7174
hps1,7175
hps3,7176
hps4,7177
hps5,7178
hps6,7179
hpse,7180
hpse2,7181
hpx,7182
hr,7183
hras,7184
hrasls,7185
hrasls2,7186
hrasls5,7187
hrc,7188
hrg,7189
hrh1,7190
hrh2,7191
hrh3,7192
hrh4,7193
hrk,7194
hrnr,7195
hrsp12,7196
hs1bp3,7197
hs2st1,7198
hs3st1,7199
hs3st2,7200
hs3st3a1,7201
hs3st3b1,7202
hs3st4,7203
hs3st5,7204
hs3st6,7205
hs6st1,7206
hs6st2,7207
hs6st3,7208
hsbp1,7209
hsbp1l1,7210
hscb,7211
hsd11b1,7212
hsd11b1l,7213
hsd11b2,7214
hsd17b1,7215
hsd17b10,7216
hsd17b11,7217
hsd17b12,7218
hsd17b13,7219
hsd17b14,7220
hsd17b2,7221
hsd17b3,7222
hsd17b4,7223
hsd17b6,7224
hsd17b7,7225
hsd17b8,7226
hsd3b1,7227
hsd3b2,7228
hsd3b7,7229
hsdl1,7230
hsdl2,7231
hsf1,7232
hsf2,7233
hsf2bp,7234
hsf4,7235
hsf5,7236
hsfx1,7237
hsfx2,7238
hsfy1,7239
hsfy2,7240
hsh2d,7241
hsp90aa1,7242
hsp90ab1,7243
hsp90b1,7244
hspa12a,7245
hspa12b,7246
hspa13,7247
hspa14,7248
hspa1a,7249
hspa1b,7250
hspa1l,7251
hspa2,7252
hspa4,7253
hspa4l,7254
hspa5,7255
hspa8,7256
hspa9,7257
hspb1,7258
hspb11,7259
hspb2,7260
hspb3,7261
hspb6,7262
hspb7,7263
hspb8,7264
hspb9,7265
hspbap1,7266
hspbp1,7267
hspd1,7268
hspe1,7269
hspe1-mob4,7270
hspg2,7271
hsph1,7272
htatip2,7273
htatsf1,7274
htn1,7275
htn3,7276
htr1b,7277
htr1d,7278
htr1e,7279
htr1f,7280
htr2a,7281
htr2b,7282
htr2c,7283
htr3a,7284
htr3b,7285
htr3c,7286
htr3e,7287
htr4,7288
htr7,7289
htra1,7290
htra2,7291
htra3,7292
htra4,7293
htt,7294
hunk,7295
hus1,7296
hus1b,7297
huwe1,7298
hvcn1,7299
hyal1,7300
hyal2,7301
hyal3,7302
hyal4,7303
hydin,7304
hyi,7305
hyls1,7306
hyou1,7307
iah1,7308
iapp,7309
iars,7310
iars2,7311
iba57,7312
ibsp,7313
ibtk,7314
ica1,7315
ica1l,7316
icam1,7317
icam2,7318
icam3,7319
icam4,7320
icam5,7321
ick,7322
icmt,7323
icoslg,7324
ict1,7325
id1,7326
id2,7327
id3,7328
id4,7329
ide,7330
idh1,7331
idh2,7332
idh3a,7333
idh3b,7334
idh3g,7335
idi1,7336
idi2,7337
ido1,7338
ids,7339
idua,7340
ier2,7341
ier3,7342
ier3ip1,7343
ier5,7344
ier5l,7345
iffo1,7346
iffo2,7347
ifi16,7348
ifi27,7349
ifi27l1,7350
ifi27l2,7351
ifi30,7352
ifi35,7353
ifi44l,7354
ifi6,7355
ifih1,7356
ifit1,7357
ifit1b,7358
ifit2,7359
ifit3,7360
ifit5,7361
ifitm1,7362
ifitm10,7363
ifitm2,7364
ifitm3,7365
ifitm5,7366
