Gene1,Gene2
GFI1,YPEL3
GFI1,TMEM185A
GFI1,NDEL1
GFI1,PITPNB
GFI1,HAUS2
GFI1,NFAT5
GFI1,ESYT2
GFI1,ARL8B
GFI1,SEC23IP
GFI1,MTMR6
GFI1,ORC5
GFI1,COG6
GFI1,BIRC5
GFI1,TMEM168
GFI1,TMEM68
GFI1,GARS
GFI1,DNAJC10
GFI1,NOLC1
GFI1,WDR45B
GFI1,ERLIN2
GFI1,ATAD2
GFI1,NFE2
GFI1,ITFG1
GFI1,CENPK
GFI1,CYP20A1
GFI1,TIPIN
GFI1,PKM
GFI1,NCEH1
GFI1,MTHFD1
GFI1,VPS33A
GFI1,PPAT
GFI1,DCAF13
GFI1,MSH6
GFI1,SLC35A1
GFI1,ADK
GFI1,CRBN
GFI1,TCP11L2
GFI1,RANGAP1
GFI1,COPS8
GFI1,OSTM1
GFI1,DPP8
GFI1,FZR1
GFI1,MTAP
GFI1,ZFP62
GFI1,UBXN2B
GFI1,ABCF3
GFI1,SESN1
GFI1,PQLC3
GFI1,RABIF
GFI1,ATG16L1
GFI1,DPH6
GFI1,CHP1
GFI1,LDAH
GFI1,SRSF1
GFI1,ANAPC2
GFI1,EPS15
GFI1,NASP
GFI1,IPO9
GFI1,BTRC
GFI1,GMCL1
GFI1,COA5
GFI1,ASAH1
GFI1,ANAPC4
GFI1,THUMPD3
GFI1,CHAMP1
GFI1,PTDSS2
GFI1,DHFR
GFI1,MFSD1
GFI1,RGCC
GFI1,RABGGTB
GFI1,HSPH1
GFI1,MAVS
GFI1,MORC3
GFI1,WDHD1
GFI1,HMBS
GFI1,NAE1
GFI1,NEDD1
GFI1,MIS18BP1
GFI1,DTL
GFI1,TBL3
GFI1,ZFP672
GFI1,P2RX4
GFI1,METAP1D
GFI1,CUL4A
GFI1,ME2
GFI1,LONP1
GFI1,ATG4B
GFI1,TAB1
GFI1,CDC7
GFI1,ASNS
GFI1,UNK
GFI1,CDCA3
GFI1,PRMT7
GFI1,ELP2
GFI1,PSMD6
GFI1,XPC
GFI1,HDAC2
GFI1,FEM1B
GFI1,TTLL12
GFI1,GSS
GFI1,NIF3L1
GFI1,STK25
GFI1,DNAJC11
GFI1,HERC4
GFI1,ASB8
GFI1,TASP1
GFI1,SMARCA2
GFI1,BYSL
GFI1,MIOS
GFI1,CAST
GFI1,AURKA
GFI1,RPA1
GFI1,LYRM4
GFI1,LANCL2
GFI1,RFC4
GFI1,LMBRD1
GFI1,STX12
GFI1,ARMC8
GFI1,NRF1
GFI1,D230025D16RIK
GFI1,PCCA
GFI1,SLC30A5
GFI1,MCM7
GFI1,NGLY1
GFI1,WDSUB1
GFI1,CHMP3
GFI1,CAPN7
GFI1,ZFP143
GFI1,FAR1
GFI1,TMX1
GFI1,IFRD2
GFI1,9430015G10RIK
GFI1,GNAI3
GFI1,PTDSS1
GFI1,NELFB
GFI1,ZSCAN21
GFI1,DNPEP
GFI1,MARCH8
GFI1,PAK1
GFI1,STX17
GFI1,RPRD1B
GFI1,PRELID3B
GFI1,CAD
GFI1,SPI1
GFI1,NOP2
GFI1,SNAPC3
GFI1,SACM1L
GFI1,FAM76B
GFI1,METTL8
GFI1,NUDT19
GFI1,KAT7
GFI1,MYB
GFI1,SLC25A46
GFI1,POT1A
GFI1,CIPC
GFI1,COPG1
GFI1,TYK2
GFI1,TFRC
GFI1,IRF1
GFI1,DLST
GFI1,DNM1L
GFI1,KLF6
GFI1,CHMP7
GFI1,MIS12
GFI1,ZDHHC6
GFI1,WARS
GFI1,TARS
GFI1,MTO1
GFI1,UBE2G2
GFI1,CCNA2
GFI1,REXO4
GFI1,NUDT9
GFI1,PNO1
GFI1,SLC6A6
GFI1,RGS2
GFI1,PRC1
GFI1,SPTLC1
GFI1,NCAPG2
GFI1,TRIB3
GFI1,SCRN3
GFI1,DHX33
GFI1,VKORC1L1
GFI1,PREP
GFI1,CD82
GFI1,COG7
GFI1,NPLOC4
GFI1,BAP1
GFI1,NDOR1
GFI1,MCM4
GFI1,PIGQ
GFI1,JPT2
GFI1,XRCC6
GFI1,IARS
GFI1,ZFP110
GFI1,TOLLIP
GFI1,TAF12
GFI1,ZFP397
GFI1,GALK2
GFI1,PSEN1
GFI1,AP5M1
GFI1,EMB
GFI1,STXBP3
GFI1,TMEM129
GFI1,TACC3
GFI1,TMEM206
GFI1,CYB5R1
GFI1,ST8SIA4
GFI1,VPS26C
GFI1,KLHL24
GFI1,CTPS
GFI1,ATL2
GFI1,PHAX
GFI1,INTS8
GFI1,HSPA4L
GFI1,DCK
GFI1,USP37
GFI1,TOX4
GFI1,PICALM
GFI1,HEATR5A
GFI1,SNAP23
GFI1,AHCYL1
GFI1,CALCRL
GFI1,ANKLE1
GFI1,NDUFV1
GFI1,USP4
GFI1,PAFAH1B2
GFI1,ANXA5
GFI1,DDX20
GFI1,L2HGDH
GFI1,CNOT10
GFI1,PCYT1A
GFI1,NAA35
GFI1,CKAP2
GFI1,INTS13
GFI1,IDH3A
GFI1,CENPF
GFI1,PWP1
GFI1,TUBGCP2
GFI1,FARSB
GFI1,NUP85
GFI1,SETD2
GFI1,CNOT7
GFI1,SNRPB
GFI1,RAD51AP1
GFI1,ACOX1
GFI1,LEPROT
GFI1,RRM1
GFI1,ZFP322A
GFI1,ZFP655
GFI1,HAGH
GFI1,DUSP1
GFI1,AHCTF1
GFI1,ACSS2
GFI1,TRMT11
GFI1,SEH1L
GFI1,HEXA
GFI1,FBXO5
GFI1,GFM1
GFI1,DCAF11
GFI1,SLC16A1
GFI1,NADK
GFI1,C330018D20RIK
GFI1,STOM
GFI1,PLAG1
GFI1,NUP107
GFI1,GYG
GFI1,FTSJ3
GFI1,TUBGCP3
GFI1,CASP3
GFI1,PFKM
GFI1,CALU
GFI1,RAB32
GFI1,RAD21
GFI1,RNF13
GFI1,TFG
GFI1,COPB2
GFI1,SLC20A1
GFI1,GEMIN5
GFI1,STT3B
GFI1,LMO4
GFI1,ENPP4
GFI1,NIT1
GFI1,MAPK1
GFI1,CPT2
GFI1,NUP93
GFI1,ZBTB43
GFI1,MRM1
GFI1,GMNN
GFI1,MINPP1
GFI1,ALAD
GFI1,EDC3
GFI1,CEP70
GFI1,XPR1
GFI1,ATP13A1
GFI1,XRCC5
GFI1,STXBP4
GFI1,WDR5
GFI1,CDT1
GFI1,NCAPD2
GFI1,HELLS
GFI1,TMEM177
GFI1,DNAJC5
GFI1,NCAPH
GFI1,INPP1
GFI1,ZDHHC13
GFI1,SGO1
GFI1,ORC2
GFI1,POLE3
GFI1,FAM136A
GFI1,EFTUD2
GFI1,PPP6C
GFI1,NUDCD1
GFI1,POGLUT1
GFI1,TYMS
GFI1,CNIH1
GFI1,TOPORS
GFI1,TVP23B
GFI1,DRAM2
GFI1,CEPT1
GFI1,CUL2
GFI1,MTFR1
GFI1,UBR1
GFI1,SLC44A2
GFI1,ELL2
GFI1,RGS19
GFI1,PSTPIP1
GFI1,LRRFIP1
GFI1,ABCD3
GFI1,SP4
GFI1,NET1
GFI1,MFN2
GFI1,GNPDA1
GFI1,STAT3
GFI1,NDE1
GFI1,MAU2
GFI1,TTF1
GFI1,NARFL
GFI1,UAP1
GFI1,KIDINS220
GFI1,FLOT2
GFI1,LAPTM4B
GFI1,PSEN2
GFI1,CYTH3
GFI1,CERS5
GFI1,CTNNA1
GFI1,RMND5B
GFI1,POLR3F
GFI1,KIF22
GFI1,MED16
GFI1,CENPO
GFI1,ZFP367
GFI1,VPS35
GFI1,RPP40
GFI1,POLR2B
GFI1,ORC6
GFI1,XPNPEP1
GFI1,NT5DC1
GFI1,ZFP451
GFI1,PGM1
GFI1,PSMD9
GFI1,MARS
GFI1,MAPK9
GFI1,CMPK2
GFI1,DUS1L
GFI1,MAD2L1
GFI1,MIEF1
GFI1,SDHAF2
GFI1,UBE2C
GFI1,DDX1
GFI1,CCDC137
GFI1,RNF19A
GFI1,ZFP961
GFI1,TBC1D15
GFI1,DCTD
GFI1,TRIM59
GFI1,SLC31A1
GFI1,TSPAN14
GFI1,SCARB1
GFI1,RAD51
GFI1,FGFR1OP
GFI1,CHUK
GFI1,VIM
GFI1,ALDH18A1
GFI1,UBAP1
GFI1,PPM1H
GFI1,ZFP871
GFI1,CRK
GFI1,ICA1
GFI1,DDHD2
GFI1,NUSAP1
GFI1,ZFP639
GFI1,ETS1
GFI1,CASP2
GFI1,NUF2
GFI1,MGST3
GFI1,GOLT1B
GFI1,NDC1
GFI1,SPC25
GFI1,PDCL
GFI1,MFSD14B
GFI1,MCM6
GFI1,ENDOD1
GFI1,COQ8A
GFI1,RFC5
GFI1,KPNA3
GFI1,TIMM50
GFI1,ERLIN1
GFI1,NR2C1
GFI1,USP10
GFI1,PQLC1
GFI1,LRRC14
GFI1,NUP88
GFI1,ARMT1
GFI1,ABI1
GFI1,GTF2E1
GFI1,VPS33B
GFI1,NCAPG
GFI1,HNRNPLL
GFI1,CCNG1
GFI1,SLC30A6
GFI1,RRM2
GFI1,NAMPT
GFI1,NFE2L2
GFI1,E2F6
GFI1,RMND5A
GFI1,D10WSU102E
GFI1,UBR7
GFI1,ZZZ3
GFI1,ELAC2
GFI1,TBCD
GFI1,SLC39A9
GFI1,EIF1AD
GFI1,CKAP5
GFI1,FCHSD2
GFI1,TXNRD2
GFI1,METAP1
GFI1,ARL6IP6
GFI1,ZKSCAN6
GFI1,MYNN
GFI1,CTR9
GFI1,CCNB1
GFI1,ALDH9A1
GFI1,FAM45A
GFI1,SUN1
GFI1,VPS11
GFI1,PSMD5
GFI1,ATAD1
GFI1,GSR
GFI1,RNF4
GFI1,CRNKL1
GFI1,PBK
GFI1,OAT
GFI1,RANBP3
GFI1,TANGO2
GFI1,SMAD2
GFI1,NUP155
GFI1,FOXO1
GFI1,PRPF4
GFI1,TRMT6
GFI1,PA2G4
GFI1,FECH
GFI1,SMIM15
GFI1,GCNT2
GFI1,CLPX
GFI1,ETF1
GFI1,ANKFY1
GFI1,DIS3L2
GFI1,TMX3
GFI1,GATM
GFI1,ABHD16A
GFI1,IPO4
GFI1,PHB2
GFI1,PJA2
GFI1,UTP4
GFI1,SPPL2B
GFI1,BUB3
GFI1,SCFD1
GFI1,PRKAB1
GFI1,MCM3
GFI1,MARCH5
GFI1,VHL
GFI1,SPRYD4
GFI1,MKI67
GFI1,GOLPH3
GFI1,CDCA4
GFI1,BLVRB
GFI1,ATP7B
GFI1,ALG11
GFI1,METTL7A1
GFI1,HSDL1
GFI1,DEK
GFI1,TERF2IP
GFI1,RNF145
GFI1,HMMR
GFI1,HDGF
GFI1,LZTR1
GFI1,KIF20B
GFI1,PMPCA
GFI1,CCNB2
GFI1,LAP3
GFI1,ELP3
GFI1,RNF139
GFI1,TNFAIP8
GFI1,QARS
GFI1,YBX1
GFI1,CDK19
GFI1,SLC39A10
GFI1,ICE1
GFI1,TSPAN3
GFI1,RELB
GFI1,TTF2
GFI1,HNRNPAB
GFI1,SMC2
GFI1,SNRNP200
GFI1,CSTF2
GFI1,TMUB2
GFI1,POLA2
GFI1,TCF12
GFI1,HEBP1
GFI1,PRDM4
GFI1,2210016F16RIK
GFI1,PHF10
GFI1,POLR1B
GFI1,PCYT2
GFI1,EXT2
GFI1,RNF115
GFI1,FOXRED1
GFI1,CENPA
GFI1,UROS
GFI1,ABL1
GFI1,ALG9
GFI1,PRKAA1
GFI1,CDK1
GFI1,PPP2R1B
GFI1,RARS
GFI1,TMEM64
GFI1,NDRG1
GFI1,GPR180
GFI1,GPSM2
GFI1,ABCB8
GFI1,KLHL22
GFI1,ZFP266
GFI1,UBAC1
GFI1,CPQ
GFI1,PRKAR2B
GFI1,PSAT1
GFI1,PIP4K2A
GFI1,B230219D22RIK
GFI1,CBFB
GFI1,MTREX
GFI1,NOL9
GFI1,MBTPS1
GFI1,ZFP24
GFI1,CLIC4
GFI1,PON2
GFI1,CCNF
GFI1,KIF11
GFI1,TLK1
GFI1,MFGE8
GFI1,SATB1
GFI1,TWSG1
GFI1,SKAP2
GFI1,HACD3
GFI1,YOD1
GFI1,SVIP
GFI1,4833439L19RIK
GFI1,RPAP1
GFI1,KLF3
GFI1,2610301B20RIK
GFI1,FPGS
GFI1,KDM6A
GFI1,SHCBP1
GFI1,FNTA
GFI1,EYA1
GFI1,ZFP592
GFI1,TBC1D2B
GFI1,MNS1
GFI1,GRINA
GFI1,MYO1D
GFI1,CSGALNACT2
GFI1,UROD
GFI1,RASA3
GFI1,PSMF1
GFI1,LPCAT1
GFI1,NAGA
GFI1,CPOX
GFI1,CENPE
GFI1,WDR73
GFI1,THRB
GFI1,PLK1
GFI1,INCENP
GFI1,HARS
GFI1,HARS2
GFI1,E2F8
GFI1,NAA50
GFI1,ATP6V1A
GFI1,ODC1
GFI1,GCLC
GFI1,NFKBIA
GFI1,MBOAT2
GFI1,CCNE1
GFI1,TOR3A
GFI1,SLC25A38
GFI1,POLD1
GFI1,PLIN3
GFI1,CCNE2
GFI1,PLD3
GFI1,PITRM1
GFI1,ELMO1
GFI1,RNF213
GFI1,ABTB1
GFI1,SPTBN1
GFI1,CLN5
GFI1,BUB1
GFI1,OPTN
GFI1,NEURL3
GFI1,GSKIP
GFI1,ZFP30
GFI1,AFG3L2
GFI1,NFXL1
GFI1,UBA3
GFI1,SLC11A2
GFI1,MXD3
GFI1,PTPN12
GFI1,ZKSCAN3
GFI1,ZKSCAN17
GFI1,IARS2
GFI1,UHRF1
GFI1,TAPT1
GFI1,AFF4
GFI1,PRKCH
GFI1,NFATC2
GFI1,GSTM5
GFI1,CYB5R3
GFI1,PUS7
GFI1,MAN1A
GFI1,LPCAT3
GFI1,GNA13
GFI1,TMEM186
GFI1,NCLN
GFI1,ITGA6
GFI1,HPCAL1
GFI1,CTSC
GFI1,GTF2F1
GFI1,AAR2
GFI1,AP1B1
GFI1,CUL3
GFI1,EZR
GFI1,SLC19A1
GFI1,APLP2
GFI1,ACAA2
GFI1,PRIM2
GFI1,ATG12
GFI1,AP3S1
GFI1,MARCH6
GFI1,PRDM5
GFI1,GUSB
GFI1,FADS1
GFI1,UMPS
GFI1,GLIPR2
GFI1,RCC1
GFI1,JUN
GFI1,ERCC8
GFI1,TES
GFI1,PIK3C3
GFI1,LMNA
GFI1,NPTN
GFI1,H1F0
GFI1,BTAF1
GFI1,TMEM109
GFI1,PROCR
GFI1,RPA2
GFI1,PWP2
GFI1,EIF4ENIF1
GFI1,STEAP3
GFI1,RASSF5
GFI1,USP25
GFI1,SLC41A3
GFI1,CITED4
GFI1,UBA5
GFI1,CACFD1
GFI1,KNSTRN
GFI1,MOGS
GFI1,BLZF1
GFI1,ADO
GFI1,DECR1
GFI1,BID
GFI1,SUPT7L
GFI1,BCLAF3
GFI1,PACS1
GFI1,ILVBL
GFI1,ZBTB10
GFI1,ST3GAL6
GFI1,PLCG2
GFI1,TMEM263
GFI1,FAM168B
GFI1,ANXA4
GFI1,1700017B05RIK
GFI1,PLBD2
GFI1,SQOR
GFI1,MT1
GFI1,STXBP1
GFI1,BAG2
GFI1,SQLE
GFI1,SLC40A1
GFI1,RUVBL2
GFI1,SGPP1
GFI1,COLGALT1
GFI1,LRRC8C
GFI1,ZYX
GFI1,SSX2IP
GFI1,CDC20
GFI1,FAM234B
GFI1,ARHGEF6
GFI1,MEIS1
GFI1,PTGS1
GFI1,CARHSP1
GFI1,PRKCQ
GFI1,ANXA6
GFI1,NUDT4
GFI1,CD63
GFI1,MCTP1
GFI1,AK3
GFI1,RORA
GFI1,ZEB2
GFI1,HLF
GFI1,ABCB10
GFI1,WDR55
GFI1,YBX3
GFI1,HDAC11
GFI1,PTCD3
GFI1,CKAP2L
GFI1,ADAMTS10
GFI1,TENT5A
GFI1,DCAF4
GFI1,GOLM1
GFI1,ST3GAL5
GFI1,UAP1L1
GFI1,INKA1
GFI1,CTTN
GFI1,ATP6AP1
GFI1,TPX2
GFI1,ST6GALNAC4
GFI1,RAI14
GFI1,G6PDX
GFI1,TIMM29
GFI1,MAPKAPK3
GFI1,BUB1B
GFI1,MCM5
GFI1,SPC24
GFI1,RAB31
GFI1,JARID2
GFI1,GPKOW
GFI1,NFATC1
GFI1,IKZF1
GFI1,SLC43A1
GFI1,ZFP275
GFI1,NSMAF
GFI1,TM7SF3
GFI1,GMPR
GFI1,PLIN2
GFI1,GNG11
GFI1,MYH10
GFI1,ACSS1
GFI1,RCOR1
GFI1,MRPL37
GFI1,EBF1
GFI1,MED22
GFI1,PLPPR3
GFI1,MEMO1
GFI1,FUCA2
GFI1,CISH
GFI1,UCKL1
GFI1,RCSD1
GFI1,LPIN2
GFI1,PIK3R2
GFI1,TOM1L1
GFI1,ARHGEF18
GFI1,ATP6AP2
GFI1,ADSSL1
GFI1,CD93
GFI1,PHACTR2
GFI1,ATP2A3
GFI1,SPNS2
GFI1,MCM10
GFI1,CREB5
GFI1,PLEC
GFI1,INPP5B
GFI1,BTG2
GFI1,XRCC3
GFI1,CDC45
GFI1,XK
GFI1,TIFA
GFI1,ELF4
GFI1,ATP11C
GFI1,MT2
GFI1,BCAP29
GFI1,AMPD3
GFI1,VPS41
GFI1,DUSP2
GFI1,USF3
GFI1,TRIB2
GFI1,ZMYM3
GFI1,KLF1
GFI1,TMEM176B
GFI1,TMEM176A
GFI1,PRIM1
GFI1,FAM91A1
GFI1,PDK3
GFI1,PBX1
GFI1,GANAB
GFI1,GRAMD1A
GFI1,MFSD2B
GFI1,TMC6
GFI1,CD55
GFI1,UGCG
GFI1,E2F4
GFI1,SLC29A1
GFI1,BC005561
GFI1,APBB1
GFI1,NUBP2
GFI1,ATP1B2
GFI1,PRPS2
GFI1,EGR1
GFI1,SERPINB9
GFI1,SLC18A2
GFI1,TOP2A
GFI1,PPIC
GFI1,TRPS1
GFI1,CDC6
GFI1,MCM2
GFI1,WLS
GFI1,RB1
GFI1,NFIA
GFI1,PLA2G12A
GFI1,LCP1
GFI1,ELOVL1
GFI1,NSDHL
GFI1,RUNX1T1
GFI1,AHR
GFI1,AP1G2
GFI1,CDCA8
GFI1,FEM1A
GFI1,ABCB4
GFI1,AURKB
GFI1,PACSIN2
GFI1,XAB2
GFI1,EPDR1
GFI1,MAN2A2
GFI1,TCIRG1
GFI1,MAP4K2
GFI1,NECAP2
GFI1,CAMK1
GFI1,ANXA2
GFI1,RUNX2
GFI1,STARD10
GFI1,TMEM56
GFI1,ZFP467
GFI1,TMEM164
GFI1,CTSO
GFI1,NOTCH1
GFI1,CD9
GFI1,FBXW5
GFI1,NAPSA
GFI1,RBPMS
GFI1,PRPS1
GFI1,FAAP100
GFI1,METTL27
GFI1,TBC1D10C
GFI1,CKS1B
GFI1,MFNG
GFI1,IRF8
GFI1,RARB
GFI1,DENND2D
GFI1,GYPC
GFI1,TREML2
GFI1,MAPK12
GFI1,VAV1
GFI1,SLC7A4
GFI1,MEF2C
GFI1,PCP4L1
GFI1,FOS
GFI1,BMI1
GFI1,FES
GFI1,RAB37
GFI1,TAF1
GFI1,FASTKD2
GFI1,TGM2
GFI1,PLXNC1
GFI1,CNP
GFI1,EPSTI1
GFI1,ZFP930
GFI1,SLC22A3
GFI1,IL15
GFI1,SNX10
GFI1,EMILIN2
GFI1,CPT1A
GFI1,TRIM30A
GFI1,RTP4
GFI1,SALL2
GFI1,ANGPT1
GFI1,ALKBH8
GFI1,VDR
GFI1,ISYNA1
GFI1,ARAP1
GFI1,PDE4B
GFI1,GLIS2
GFI1,TSPAN33
GFI1,UNC93B1
GFI1,SASH3
GFI1,CYTH4
GFI1,GSTM1
GFI1,SLC43A3
GFI1,DPH2
GFI1,DOCK2
GFI1,CSAD
GFI1,ANKRD27
GFI1,IRF6
GFI1,SOX6
GFI1,EPAS1
GFI1,KLHL23
GFI1,PRSS50
GFI1,JAK3
GFI1,ISG20
GFI1,SEPT8
GFI1,ZFP945
GFI1,CD34
GFI1,PEAR1
GFI1,MECOM
GFI1,UBL4A
GFI1,NR4A1
GFI1,IRF5
GFI1,CBX7
GFI1,APEH
GFI1,ANK
GFI1,HPN
GFI1,NR3C2
GFI1,PPOX
GFI1,ADD2
GFI1,TSC22D3
GFI1,C1QTNF12
GFI1,IL27RA
GFI1,LDHB
GFI1,PIDD1
GFI1,ADGRL4
GFI1,CRIP2
GFI1,CNN2
GFI1,SPHK1
GFI1,HOXA9
GFI1,CTSE
GFI1,SELENBP1
GFI1,CYTIP
GFI1,SNCA
GFI1,SLA2
GFI1,ITIH5
GFI1,IFI204
GFI1,RORC
GFI1,COL5A1
GFI1,SEPT6
GFI1,DYNLT3
GFI1,RDH11
GFI1,CD1D1
GFI1,WDR6
GFI1,MYCN
GFI1,LLGL1
GFI1,HCFC1
GFI1,LIMD2
GFI1,TEAD3
GFI1,TNFAIP2
GFI1,IL21R
GFI1,ARHGAP15
GFI1,ID2
GFI1,OASL2
GFI1,NUPR1
GFI1,EBI3
GFI1,TMEM173
GFI1,RHOF
GFI1,SAMD14
GFI1,IFI203
GFI1,CORO1A
GFI1,GYPA
GFI1,MYC
GFI1,SMIM1
GFI1,TRIM47
GFI1,TPP1
GFI1,SLC25A45
GFI1,NDN
GFI1,ARHGAP4
GFI1,RASAL3
GFI1,ZFP35
GFI1,GATA2
GFI1,CERS4
GFI1,TK1
GFI1,SOX18
GFI1,TCN2
GFI1,SPO11
GFI1,SELENOP
GFI1,LTB
GFI1,ZFP36
GFI1,GIMAP5
GFI1,AQP1
GFI1,TLR4
GFI1,EPOR
GFI1,F11R
GFI1,DENND1C
GFI1,AFAP1L1
GFI1,SLC25A21
GFI1B,ITSN1
GFI1B,ASF1B
GFI1B,HMGB2
GFI1B,GM2A
GFI1B,GORASP1
GFI1B,FKBP1A
GFI1B,D1ERTD622E
GFI1B,PCLAF
GFI1B,SGPL1
GFI1B,TCF19
GFI1B,PQLC3
GFI1B,SGTA
GFI1B,SMARCA2
GFI1B,SPPL2A
GFI1B,VIM
GFI1B,CHORDC1
GFI1B,CLCN4
GFI1B,SPI1
GFI1B,SEC23IP
GFI1B,EPS15
GFI1B,MTAP
GFI1B,REL
GFI1B,PKM
GFI1B,HIST1H1C
GFI1B,NFAT5
GFI1B,EGR1
GFI1B,HNRNPAB
GFI1B,TCP11L2
GFI1B,YPEL3
GFI1B,FIGNL1
GFI1B,CHP1
GFI1B,VAMP3
GFI1B,TRMT2A
GFI1B,TMEM97
GFI1B,MYCT1
GFI1B,BIRC5
GFI1B,MTMR6
GFI1B,NUF2
GFI1B,DNAJC10
GFI1B,GTF2H1
GFI1B,TYK2
GFI1B,JUN
GFI1B,COPB1
GFI1B,GTF3C3
GFI1B,SLC35A1
GFI1B,GMFB
GFI1B,NFE2
GFI1B,DCP1A
GFI1B,MEIS1
GFI1B,RGS19
GFI1B,PLEC
GFI1B,PROCR
GFI1B,EXOC2
GFI1B,WDR75
GFI1B,CAST
GFI1B,GALK2
GFI1B,RFESD
GFI1B,NASP
GFI1B,NEURL3
GFI1B,NEK9
GFI1B,LIMD2
GFI1B,ATG4B
GFI1B,NIF3L1
GFI1B,MFGE8
GFI1B,EYA1
GFI1B,NUDCD3
GFI1B,USP4
GFI1B,MARCH5
GFI1B,IFT140
GFI1B,TIMM29
GFI1B,ESYT2
GFI1B,TANGO2
GFI1B,TMEM173
GFI1B,ATG16L1
GFI1B,HPN
GFI1B,WDR36
GFI1B,SNRNP200
GFI1B,SRSF1
GFI1B,ZFP639
GFI1B,PLAA
GFI1B,CALCRL
GFI1B,POLR1B
GFI1B,CLPTM1L
GFI1B,RHOT1
GFI1B,MSH6
GFI1B,GFI1
GFI1B,WDR5
GFI1B,MAP4K2
GFI1B,ADO
GFI1B,ZSCAN21
GFI1B,LIG1
GFI1B,NFATC1
GFI1B,CDCA3
GFI1B,CKS1B
GFI1B,RTP4
GFI1B,FEM1B
GFI1B,NOLC1
GFI1B,TUBGCP5
GFI1B,ALDH18A1
GFI1B,KDM6A
GFI1B,PSMF1
GFI1B,PPIL4
GFI1B,TOX4
GFI1B,CRBN
GFI1B,HIST1H2BC
GFI1B,ERLIN2
GFI1B,ENPP4
GFI1B,USP37
GFI1B,RFC4
GFI1B,PICALM
GFI1B,ENDOD1
GFI1B,PLPPR3
GFI1B,VPS33B
GFI1B,PIK3R2
GFI1B,MYB
GFI1B,MCM4
GFI1B,DPP8
GFI1B,9430015G10RIK
GFI1B,TYMS
GFI1B,NRF1
GFI1B,ATAD2
GFI1B,TBCD
GFI1B,RRM1
GFI1B,PBK
GFI1B,ORC5
GFI1B,CERS5
GFI1B,ADK
GFI1B,IRF1
GFI1B,WARS
GFI1B,POLE3
GFI1B,ATL2
GFI1B,KLHL6
GFI1B,TSPAN14
GFI1B,HDGF
GFI1B,THUMPD3
GFI1B,SLC39A10
GFI1B,NCEH1
GFI1B,BLVRB
GFI1B,RGS2
GFI1B,CDC7
GFI1B,WDR45B
GFI1B,TBC1D2B
GFI1B,PIGQ
GFI1B,GCNT2
GFI1B,CNOT10
GFI1B,HSPH1
GFI1B,FOXO1
GFI1B,SGO1
GFI1B,FLOT2
GFI1B,CPQ
GFI1B,SCFD1
GFI1B,NAA35
GFI1B,USP8
GFI1B,MTHFD1
GFI1B,UBE2C
GFI1B,DNAJC11
GFI1B,PFKM
GFI1B,MCM7
GFI1B,MIS18BP1
GFI1B,ZDHHC6
GFI1B,NDEL1
GFI1B,NGLY1
GFI1B,GOSR2
GFI1B,ACSS2
GFI1B,COA5
GFI1B,NUDCD1
GFI1B,NR2C1
GFI1B,POLR3F
GFI1B,RBPMS
GFI1B,CUL2
GFI1B,ZFP961
GFI1B,SERPINB1A
GFI1B,RNF115
GFI1B,ZFP655
GFI1B,IKZF1
GFI1B,METTL7A1
GFI1B,NELFB
GFI1B,NARFL
GFI1B,RNF19A
GFI1B,MYCN
GFI1B,CTSC
GFI1B,CD82
GFI1B,RARS
GFI1B,L2HGDH
GFI1B,RNF141
GFI1B,OTUD6B
GFI1B,HACD3
GFI1B,STK25
GFI1B,TMEM129
GFI1B,TACC3
GFI1B,GMNN
GFI1B,NCAPG
GFI1B,DNM1L
GFI1B,MNDAL
GFI1B,WDSUB1
GFI1B,LMNA
GFI1B,RUVBL2
GFI1B,RPRD1B
GFI1B,PLCG2
GFI1B,CSTF2
GFI1B,BTRC
GFI1B,UROS
GFI1B,RASAL3
GFI1B,EIF2B1
GFI1B,DDX20
GFI1B,PHAX
GFI1B,XRCC5
GFI1B,TMEM68
GFI1B,BUB1
GFI1B,SLC18A2
GFI1B,TRMT11
GFI1B,PCCA
GFI1B,CDT1
GFI1B,SACM1L
GFI1B,RNF4
GFI1B,TMEM186
GFI1B,LMBRD1
GFI1B,VPS33A
GFI1B,NDOR1
GFI1B,IRF8
GFI1B,RANGAP1
GFI1B,MIOS
GFI1B,RMND5A
GFI1B,IFI204
GFI1B,WDR4
GFI1B,CDCA5
GFI1B,ZZZ3
GFI1B,TTF1
GFI1B,SCARB1
GFI1B,RNF13
GFI1B,SLC44A2
GFI1B,HUS1
GFI1B,CENPK
GFI1B,DTL
GFI1B,NPLOC4
GFI1B,ADSSL1
GFI1B,LZTR1
GFI1B,ADAMTS10
GFI1B,ZFP266
GFI1B,RNF139
GFI1B,CKAP2
GFI1B,ILVBL
GFI1B,NUDT9
GFI1B,MAD2L1
GFI1B,EPOR
GFI1B,DUS1L
GFI1B,DLST
GFI1B,SDHAF2
GFI1B,CHUK
GFI1B,NUP155
GFI1B,CUL4A
GFI1B,ZFP62
GFI1B,CDC45
GFI1B,HEATR5A
GFI1B,CDCA4
GFI1B,UAP1L1
GFI1B,SCRN3
GFI1B,SATB1
GFI1B,PTDSS2
GFI1B,PLIN3
GFI1B,DHX33
GFI1B,TPX2
GFI1B,TCF12
GFI1B,POT1A
GFI1B,PLAG1
GFI1B,MARCH8
GFI1B,HELLS
