Gene1	Gene2	EdgeWeight
POU3F1	CHAF1A	0.003664162009954453
PSMD9	ZNF587	0.003664151532575488
DPF2	TEX10	0.0036641377955675134
HDAC9	SIX6	0.0036641359329223633
TEAD4	UPF1	0.0036641031038016077
SMAD5	SNAPC3	0.003663994139060378
EGF	TCF4	0.0036639496684074398
TFAP2A	RSPO3	0.003663947572931647
PARP1	E2F4	0.003663893323391676
ENO1	TADA1	0.0036638842429965726
TGFB1I1	NFIA	0.003663829294964671
E2F4	MYBL2	0.00366379413753748
E2F3	ELAVL2	0.0036636891309171924
SAP18	GSC	0.003663546405732632
SSB	HOXB4	0.0036635419819504014
EZH2	CCNA2	0.0036635396536439657
TCF19	EPCAM	0.0036634579300880428
RARG	MIF	0.0036633906420320272
EGF	HAND1	0.0036633319687098265
PATZ1	SRSF1	0.003663325216621161
GATA3	ZEB1	0.003663299372419715
SHOX2	NUAK1	0.003663144074380398
TFAP2A	PDGFA	0.0036631047260016203
SSB	TIPIN	0.0036628697998821735
CEBPZ	NANOG	0.003662865143269301
FXR1	TRUB1	0.003662806702777743
DEK	TDP2	0.00366278481669724
SRSF10	MYCN	0.003662723349407315
ISL1	PITX2	0.003662648843601346
PRDM14	MCM3	0.0036624919157475224
PER3	LTBP1	0.0036624732892960314
RXRG	GATA4	0.003662366885691881
IFI16	NEDD4	0.00366234453395009
SNRPD1	POLR1C	0.003662295872345567
TRIM28	CUX1	0.0036622737534344205
YBX1	TRIP6	0.003662259550765157
SOX3	SPP1	0.0036621305625885725
MYBBP1A	DPF2	0.0036620378959923983
RUVBL1	POLR2G	0.0036620204336941242
RAD51	GTF2H2	0.003661951050162315
SFPQ	BUB1B	0.0036619424354285
POLR2I	NR0B1	0.0036618872545659538
SMAD5	DNAJC2	0.0036618355661630635
SALL3	HCFC1	0.0036617463920265436
MCM6	RRAS2	0.0036616767756640907
ZIC3	FST	0.003661673748865724
PURA	BMP4	0.003661493537947536
HESX1	PARP1	0.0036614898126572366
NANOG	POLR2K	0.003661449998617172
MEIS2	DACH1	0.0036614318378269672
WDR5	VHL	0.0036613924894481897
PAWR	FUS	0.003661304945126176
CITED2	HLX	0.0036612947005778547
GATAD2A	MYCN	0.0036612187977880244
HAND2	H1F0	0.003661192255094648
SATB1	MCCC1	0.003661139635369181
OTX2	MEPE	0.003661078168079257
SP100	NCAM1	0.003661064663901925
RBMX	MCM4	0.0036609503440558906
NONO	NPM1	0.003660820424556732
ALYREF	IRF1	0.0036607978399842978
ARID4B	PRKACB	0.0036607363726943727
E2F7	NR2C1	0.003660663729533553
HMGA1	ZNF589	0.003660582937300205
NFE2L3	TEAD4	0.0036605163477361202
YAF2	ZNF585B	0.003660504939034581
LIN28A	NFATC1	0.0036603980697691436
NONO	ABLIM1	0.0036603326443582773
HCFC1	MCM6	0.003660278627648949
MYBL2	UPF1	0.003660207847133279
ELL2	WWP1	0.0036601524334400892
HLX	LMO2	0.003660138696432113
TLE3	ZCCHC11	0.0036600730381906033
MCM3	POLR1C	0.0036600709427148095
POLR1A	SSB	0.00365999573841691
PSMD9	YAF2	0.00365993776358664
ARID4B	DDX54	0.0036599037703126673
HAND1	TGFB1I1	0.0036598397418856616
ESRRG	ZKSCAN1	0.003659638576209545
E2F4	GATAD2A	0.00365963694639504
GSC	RXRG	0.0036593524273484954
HOPX	PURA	0.0036593410186469564
BMPR1A	CA2	0.0036593151744455103
MEIS2	NR0B1	0.003659222507849336
POLR2K	XRCC5	0.0036590234376490116
RBM14	SOX3	0.003658947069197893
HNRNPK	MAP3K2	0.0036589296068996187
U2AF1	MAFG	0.0036589226219803095
MLLT6	JUND	0.0036589112132787696
EWSR1	HNRNPK	0.003658713540062308
RUVBL1	CDC7	0.003658625762909651
PDCD11	TRIP6	0.0036585063207894564
TRIP11	MAFG	0.0036584076005965467
ZFHX3	ARID3A	0.003658188972622156
NPM1	SALL3	0.003658102126792073
EGF	CEP290	0.0036580190062522893
HAND1	SMAD5	0.003657990833744407
HNRNPAB	RUVBL1	0.0036578548606485133
SF1	DDX54	0.0036577812861651187
EZH2	CCNE2	0.0036575791891664267
NFKBIA	QPCT	0.003657533554360271
POU2F1	TFE3	0.003657468827441335
EWSR1	DEK	0.003657439025118947
MCM7	FUS	0.003657385939732194
MECOM	YBX1	0.0036573545075953007
ASB4	TIMP3	0.003657171037048101
BMP4	TRIP11	0.003657141933217645
SRSF3	ZEB1	0.0036570553202182055
TRIM22	ZNF589	0.0036569491494446993
ETS1	SMARCC1	0.003656810382381081
NR0B1	CNTRL	0.0036567843053489923
RBMX	ABLIM1	0.0036567565985023975
TCEA1	RNF138	0.0036567139904946093
ETV4	MRPL1	0.0036566827911883593
SOX17	APOBEC3C	0.003656629705801606
POU5F1	RNF138	0.003656439250335097
BCL11B	SMAD5	0.0036563905887305737
CNBP	DEK	0.0036563738249242314
GRHL2	BCL11A	0.003656221786513925
POLR2I	POU5F1	0.0036561659071594477
POLR2D	KIF15	0.0036560941953212014
VHL	CHAF1A	0.0036560273729264736
FOXK1	POU2AF1	0.0036559968721121545
E2F4	POLR2H	0.0036559938453137883
NR0B1	POLR2F	0.0036558723077178
MCM2	ALYREF	0.003655788488686085
SMAD6	CIITA	0.0036557684652507305
HIST1H1B	SAP18	0.0036557053681463
TCF7L1	DACH1	0.0036555430851876736
HOXB7	HOXB2	0.003655485343188048
HLX	BHLHE40	0.003655457170680165
MYBBP1A	PSMD9	0.00365536822937429
U2AF1	APBB1	0.003654984291642904
APEX1	TRIM33	0.003654965432360768
BMP4	ISL1	0.0036549000069499016
CHAF1A	E2F3	0.0036548771895468244
TRIP11	ROR2	0.0036547756753861904
MEIS1	UNC5C	0.0036547649651765828
RORB	APEX1	0.0036547626368701462
TRIM22	ABCA1	0.003654730739071965
POU2F1	FOXH1	0.0036547139752656217
CREB3L2	NUAK1	0.003654582193121314
POLR2D	FLI1	0.003654577769339085
PA2G4	CDCA8	0.003654542611911893
POLR3E	POU3F1	0.00365453539416194
PDCD11	NOC3L	0.0036545316688716407
TRIM33	HNRNPAB	0.0036545183975249533
HCFC1	CUX1	0.0036544858012348405
FOXH1	POLR3G	0.0036544573958963156
DAB2	NFATC3	0.00365444622002542
BCLAF1	ZNF398	0.003654382657259703
GATA2	E2F4	0.003654377767816186
MIF	MYBBP1A	0.003654255764558911
RUNX1	SFPQ	0.003654210595414042
ETV4	TRIM33	0.003654076950624585
ZBTB38	MAP3K2	0.0036538555286824703
RBBP4	SRSF6	0.0036537381820380688
LMO3	FBXO5	0.0036535412073135376
POLR1B	APEX1	0.0036534960381686687
TRAF6	WDHD1	0.0036534271202981468
FUS	POLR3G	0.0036533989477902646
MAFG	EGR1	0.0036532529629766937
ZNF219	COL1A2	0.0036531975492835045
HAND1	CDC7	0.0036531863734126095
WWTR1	ZEB2	0.0036529533099383116
CCND1	UPF1	0.0036529451608657846
EGF	MITF	0.003652931656688452
SUPT16H	SRSF1	0.0036528003402054314
GATA3	PURA	0.003652784740552306
NFATC3	RIOK1	0.003652775660157204
TFAP2A	HIF1A	0.0036527144256979227
TRIM33	HESX1	0.003652682527899742
CCND1	SNRPD1	0.0036526466719806186
TRIM33	POU5F1	0.0036525686737149954
RFXANK	E2F4	0.0036525661125779148
ANKRD1	HNRNPD	0.003652541898190975
CEBPZ	BUB1B	0.003652478102594614
MED14	MEX3C	0.0036523761227726936
HOXB6	TNC	0.003652154700830579
LMO2	SATB2	0.00365212676115334
BCL11A	RFC3	0.003652107901871205
ARNT2	MED16	0.0036520927678793673
GTF3C4	NFE2L3	0.003652088111266494
APBB1	NRIP1	0.003652016632258892
ID1	AES	0.0036519279237836604
APBB2	MAFF	0.003651904407888651
MAML3	FBN1	0.0036518976557999854
PSIP1	FOXD3	0.003651886247098446
SOX5	ZFPM2	0.003651783801615238
ESRRG	SHOX2	0.003651515347883105
SRSF3	BLM	0.0036512615624815226
POLR2I	DKK1	0.003651185892522335
ZEB2	LDB2	0.0036511563230305906
XRCC6	RFC3	0.003651135135442019
EEF1A1	ASH2L	0.0036511248908936977
PER3	SMARCD3	0.003651107428595424
GSC	NHLH2	0.0036510715726763006
ZNF764	CBFA2T2	0.0036510475911200047
CCND1	FLI1	0.003650948638096452
SLA2	CTBP1	0.0036508694756776094
SETBP1	ZEB2	0.0036507518962025642
NRIP1	ZNF30	0.003650722559541464
HAND1	MAN1A1	0.0036506908945739274
HMGA1	LIMD1	0.0036506450269371275
MCM6	DAXX	0.0036506135948002343
MLLT6	ARID4B	0.003650609171018005
BCL11A	POLR3G	0.0036505549214780326
CBX3	WDR3	0.003650520462542772
ZFHX3	BAMBI	0.003650472732260823
RUVBL1	ZKSCAN1	0.0036504431627690788
NHLH2	IFI16	0.003650426166132093
SNRPD1	GTF3C4	0.003650389378890395
RARG	CXXC1	0.003650152822956443
PGR	COL1A2	0.003650141647085547
OTX2	ETV3	0.003650127677246928
MEIS1	ZFHX3	0.0036500478163361545
NFYB	TRIP6	0.0036499742418527603
PRDM14	PDCD4	0.003649700665846467
AR	ZNF398	0.003649442223832011
MYCN	GLMN	0.003649316495284438
PDGFA	MCM5	0.003649254329502583
HOXB6	RUNX1	0.003649228252470493
BCLAF1	MAP3K2	0.003649180056527257
APEX1	NPM1	0.0036491523496806617
PBX1	TRIM33	0.0036490669008344408
E2F7	HNRNPD	0.0036490382626652718
SRSF3	TTC27	0.0036489772610366336
NANOG	POU2F2	0.00364885781891644
SRSF2	MCM5	0.003648830344900489
PARP1	MYCN	0.003648709505796433
PHF21A	VPS54	0.0036486606113612647
JUND	DAB2	0.0036486433818936352
LMX1B	IL6ST	0.0036485407035797843
FUS	MYCN	0.0036485346499830476
DEK	NAA15	0.0036485041491687298
SNRPD1	PSIP1	0.003648434765636921
FOXK1	EZH2	0.0036484012380242343
TGFB1I1	APBB1	0.0036483183503150936
DNMT3A	FZD5	0.003648268757387996
CHAF1A	CSDE1	0.003648262936621904
CITED2	AES	0.003648253390565515
KLF5	SETBP1	0.0036481048446148643
RUVBL1	ALYREF	0.0036479078698903322
TLE2	RBBP4	0.003647806355729699
U2AF1	POLR2I	0.003647795412689448
WWTR1	HOXB7	0.003647786797955632
LMO3	SALL3	0.0036477481480687852
SMARCD1	POLR2F	0.003647721838206053
NPM1	KDM6A	0.003647666424512863
CRABP2	NR0B1	0.0036475451197475204
SOX3	NFE2L3	0.003647325560450554
ZFPM2	GATA4	0.0036473206710070367
DNMT3B	PROM1	0.003647225210443139
LDB2	CUX1	0.0036471174098551273
HNRNPK	RFXANK	0.003647038713097572
RUVBL2	DNMT1	0.003647025907412171
HLX	ELMO1	0.003646939294412732
TRIM25	TRUB1	0.0036468061152845617
KHDRBS2	TJP2	0.0036467902828007936
SOX2	MEX3C	0.003646731609478593
POU2F1	SRSF1	0.0036466498859226704
CXXC1	ZFP42	0.0036464713048189883
HNRNPK	PALLD	0.0036464021541178226
SOX5	PALLD	0.0036463753785938025
PATZ1	TFDP1	0.003646110184490681
RBM14	MCM6	0.0036460722330957647
ZFHX3	RBFOX2	0.003645947435870767
STAT2	RHOBTB3	0.0036457998212426897
GSC	CITED2	0.003645755350589752
SMAD6	MAMLD1	0.0036457485985010867
HCFC1	ZNF202	0.0036457304377108812
SAP18	TPD52	0.003645719261839986
HAND1	SUPT16H	0.003645625431090593
RUVBL1	MIF	0.0036454652436077603
SNRPB	ALYREF	0.003645408432930708
EZH2	MYBBP1A	0.0036453388165682563
POLR2G	TGFB1	0.003645159769803285
ILF3	PITX2	0.003644994692876935
EGF	CYP26A1	0.003644953249022365
ASB9	FUBP1	0.003644937183707953
SMARCC1	POLR1B	0.0036449257750064135
BMPR1A	NRIP1	0.0036448698956519365
RBPJ	CRX	0.0036448056343942885
UHRF1	BCLAF1	0.003644654061645269
ZNF589	TAF1L	0.003644608892500401
MYBBP1A	MED14	0.003644593060016632
BCL11A	RNF138	0.003644584212452173
POLR2G	MRPL1	0.0036443180870264773
ETV4	MITF	0.0036440712865442038
TRIM22	MLLT3	0.003644057782366872
MAPK10	RNF19A	0.0036440393887460227
RUVBL1	PRICKLE1	0.003644018899649381
LEF1	E2F3	0.003643875708803535
CXXC1	GINS2	0.00364376581273973
ESRRG	XRN1	0.0036436689551919703
SRC	MCM2	0.003643587697297335
SSB	ZNF202	0.0036434603389352564
HNRNPAB	EGR1	0.003643373027443886
ILF3	FOXF1	0.0036433120258152494
PGR	IL6ST	0.0036432601045817132
DNMT3B	MCM5	0.0036432589404284963
HNRNPD	TTC27	0.0036432004999369374
NFKBIB	POU5F1	0.0036431909538805493
HOXB3	ARFGAP3	0.003643078496679664
PITX2	AFF1	0.003642942057922483
SMARCD1	RRAS2	0.003642914816737175
NFE2L3	MYBBP1A	0.00364286033436656
MCM4	CEP55	0.003642777912318706
HNRNPAB	BLM	0.0036427685990929604
HNRNPK	CITED2	0.0036427299492061142
PSIP1	TTC27	0.0036425136495381602
MYCN	PA2G4	0.0036424177233129744
SMAD6	MEF2D	0.003642326686531305
PER3	XRCC6	0.0036422903649508953
TRIP11	CUX1	0.003642206080257893
ARID3A	NFKBIB	0.003642174880951643
PRDM1	CIITA	0.0036421623080968852
SAP18	ENO1	0.003642127849161625
PBX1	RSPO3	0.003642119700089097
NFIA	TGFB1	0.0036420645192265506
GATA2	TFB2M	0.0036420614924281844
MCM3	FBXO5	0.003642050549387932
TCF4	ZKSCAN1	0.0036419373936951156
SF1	NEDD4	0.0036419061943888656
BMP4	BCL11B	0.003641712479293345
BCL11A	MCM5	0.003641428891569376
RBMX	NUP35	0.0036413792986422773
SMG6	AFF1	0.003641373477876185
HAND1	MAP3K2	0.003641369519755244
XRCC5	NFYB	0.0036413634661585093
NFIB	MAMLD1	0.003641338786110282
SOX13	MYBL2	0.0036413362249732018
APEX1	NAA15	0.0036413036286830898
HMGA1	SPP1	0.003641188843175769
CXXC1	ENO1	0.0036411317996680737
CHAF1A	GPC3	0.003641065442934632
NHLH2	RIPPLY1	0.003640984883531928
HAND2	PBX1	0.003640980925410986
TLR7	FN1	0.003640907583758235
NFIB	ZNF516	0.003640884067863226
KLF5	POLR1A	0.0036408507730811843
HNRNPAB	KAT7	0.0036406712606549267
RUVBL2	TRIM28	0.003640615614131093
POLR1C	KAT7	0.0036405285354703673
U2AF1	TLE3	0.0036405166611075397
E2F3	MED14	0.003640460316091776
UHRF1	SRSF3	0.0036401872057467703
PATZ1	ODC1	0.003640157636255026
EZH2	ELAVL2	0.00364010757766664
RUVBL2	PAWR	0.003640031209215522
SOX17	ZCCHC11	0.0036398291122168303
TFDP1	NOC3L	0.0036398144438862796
FLI1	RBFOX2	0.0036397916264832024
NANOG	UPF2	0.0036397736985236406
NANOG	ERCC6L	0.003639701521024108
DEK	TEAD1	0.0036396849900484094
TGFB1I1	NEDD9	0.0036396586801856756
JUND	PURA	0.0036396570503711705
TLE1	RNF138	0.0036395916249603033
SMAD5	MYBBP1A	0.0036395564675331116
POU2F1	MED16	0.003639494767412543
E2F4	NCAPG	0.0036394745111465454
YBX1	TRIM33	0.0036394551862031217
SIRT1	EGF	0.003639428177848458
STAT2	DCAF6	0.0036393397022038703
SRSF6	BLM	0.003639204427599907
DNMT3B	MCM6	0.00363905425183475
APBB2	CUX1	0.0036388686858117576
POLR2F	KHSRP	0.003638620255514979
MECOM	AFF4	0.0036384826526045795
APBB1	IL6ST	0.003638187889009714
TCF4	PLAU	0.0036380651872605094
RUVBL1	SATB2	0.0036380642559379344
BHLHE40	HOXB6	0.003638049121946096
MYBL2	ZNF219	0.0036380321253091093
GATA3	MYBBP1A	0.003637948306277394
ESPL1	POU2F2	0.003637917106971145
RBPJ	SOX2	0.0036378691438585524
TRIM25	RFXANK	0.003637824673205614
GTF3C4	MCM5	0.0036378151271492243
ENO1	PA2G4	0.0036376325879246
NPM1	RORB	0.0036375038325786595
NFKBIA	MALT1	0.003637486370280385
KLF6	CER1	0.00363735225982964
MCM3	THY1	0.003637328511103988
CRABP2	ZBTB38	0.003637297777459026
DNAJC2	HNRNPAB	0.0036372677423059936
BMPR1A	RNPS1	0.003637256100773811
APBB2	ETV1	0.003637250745669007
ARID4B	NCAPG	0.0036371832247823477
CBFA2T2	SNAPC3	0.0036371718160808095
SNRPD1	CDCA8	0.003637115005403757
IRF1	NFIB	0.0036371143069118257
PARN	POLR3E	0.0036370200105011454
POLR2K	PRKACB	0.003636978333815932
SNRPB	HCFC1	0.003636778797954321
NRIP1	ITGA5	0.0036366339772939678
HIF1A	TFB2M	0.0036364819388836627
CREB3L2	ODC1	0.0036364591214805846
SUPT16H	NPM1	0.0036364244297146797
E2F7	TJP2	0.0036363282706588507
RUVBL1	TGFB1I1	0.003636263543739915
HIF1A	VAMP7	0.003636188572272658
PER3	TRIM25	0.003636071924120188
SRSF2	NUP35	0.003636053297668696
TBX3	NPM1	0.0036359976511448617
YAF2	SNAPC3	0.0036359948571771375
CITED2	NFKBIB	0.003635970177128911
ZNF202	SRSF1	0.003635874949395657
NFIA	NFIB	0.0036358726210892205
CDCA7L	PPARGC1B	0.0036358707584440712
TRIP13	HMGA1	0.0036358132492750883
POU2AF1	NFIB	0.003635767381638289
SRSF1	PRICKLE1	0.00363574642688036
NFE2L3	WDHD1	0.003635670524090529
HNRNPK	CREB3L4	0.003635640721768141
EHMT2	CCNB2	0.003635621862486005
POU3F1	ATRX	0.003635554341599345
POLR1B	MCM3	0.003635549917817116
KLF5	POLR1C	0.0036354830954223867
SSB	WWTR1	0.0036354647018015385
SFPQ	NR3C1	0.0036354365292936563
GATA3	PATZ1	0.003635352477431297
FUS	KLF5	0.0036353443283587694
PBX1	HAND2	0.0036351422313600783
DACH1	CITED2	0.0036351075395941726
DAXX	MBIP	0.0036350425798445936
ZNF219	FOXD3	0.003635009983554483
TBX20	KLF5	0.0036349298898130655
NFE2L3	PRMT6	0.0036349175497889523
MSX1	QPCT	0.0036348893772810693
NFKBIA	PLAU	0.0036348733119666576
POU2F2	TRAF6	0.003634869121015072
STAT3	ZNF587	0.0036348365247249603
ATRX	RNF14	0.003634822089225054
PDGFA	TCEA1	0.0036347922869026657
TRIP13	E2F7	0.0036347473505884405
ETV1	PSIP1	0.0036346565466374155
RBM14	AFF1	0.0036346211563795814
CRABP2	DUSP10	0.003634615568444133
MEIS1	PELI2	0.0036345240660011773
KHSRP	TBX3	0.0036344171967357397
GTF2H2	ELL2	0.0036343862302601337
CBFA2T2	TLR4	0.003634227206930518
TGFB1I1	MECOM	0.0036341864615678787
ARID3A	EOMES	0.0036339981015771623
NPM1	POU5F1	0.003633977612480521
ZNF589	RBM14	0.003633880522102117
PAWR	KDM6A	0.003633770393207669
LMO3	BCL11A	0.0036337636411190033
CREB3L2	FUS	0.0036337170749902725
STAT2	ELAVL2	0.003633649321272969
ENO1	POLR2H	0.003633616957813501
ZEB1	TLE2	0.003633616026490927
TCF7L1	APC	0.003633212530985474
SNRPB	TEAD4	0.003633164567872882
RBBP4	COL1A2	0.0036331119481474157
TLR7	UPF2	0.0036330583970993757
PATZ1	REV3L	0.003632754553109408
EWSR1	PHC1	0.0036326590925455093
NKX3-1	PRDM14	0.0036326490808278322
FOXK1	SETBP1	0.0036326425615698103
ZFP42	RBM14	0.0036326153203845024
GRHL1	ESCO2	0.0036322632804512978
SOS2	REL	0.0036322542000561953
LEF1	CEP55	0.0036321070510894064
ETV1	MED14	0.003632100997492671
ZFHX3	NRIP1	0.003632060252130032
TCF4	ZFP42	0.0036319608334451923
ANKRD1	ISL1	0.00363190402276814
POLR2I	DNAJC2	0.0036318749189376827
LMO2	LTBP1	0.003631836967542768
ARID4B	IRF1	0.003631836036220193
NANOG	CCNE2	0.0036317871417850256
ASB9	WDR3	0.0036317289341241117
ATRX	ZKSCAN1	0.0036315205506980423
LIN28A	UBTF	0.003631519386544824
ETV4	RNPS1	0.0036314574535936117
SMARCD1	PRKACB	0.003631352912634611
LEF1	CCNE2	0.0036311235744506116
RBMX	CENPK	0.003631032537668944
MAML3	BAMBI	0.003631023224443197
BMPR1A	GINS2	0.0036310099530965094
RUVBL1	E2F4	0.0036309955175966016
MEF2D	NFATC3	0.0036308930721133947
SMAD5	POLB	0.003630814608186483
ZNF160	ARID4B	0.0036307524424046282
PAWR	PRMT6	0.0036307165864855047
PARP1	PSIP1	0.0036307030823081727
TFAP2A	DNAJC2	0.00363070098683238
SUPT16H	NRIP1	0.0036306187976151705
SOX7	RHOBTB3	0.003630507970228791
GATA3	ASXL1	0.0036304527893662453
POLR2I	CDC7	0.0036304148379713297
NPM1	E2F4	0.0036303524393588313
MLLT3	SATB2	0.003630246967077255
EGR1	SIX6	0.003630156628787517
MAML3	MEIS1	0.00363006629049778
UHRF1	TGFBR3	0.003630018793046474
PGR	MAFF	0.0036299172788858414
GTF2H2	GATAD2A	0.003629890736192465
HOXB2	CYP26A1	0.003629810176789761
LMO3	TRIM22	0.003629808081313968
TCF7L1	SATB1	0.003629745682701469
DEK	KIF15	0.003629557555541396
RUVBL2	EHMT2	0.0036293095909059048
TEAD1	CA2	0.003629279090091586
ARNT2	CCND1	0.0036292255390435453
LIMD1	HOXB3	0.003629167564213276
APEX1	GTF2H2	0.0036290879361331454
SOX4	PROM1	0.0036290511488914494
SKIL	UNC5D	0.0036289405543357134
SNRPB	ESCO2	0.003628916805610061
ZKSCAN1	WNT5A	0.0036288865376263853
YBX1	TLR4	0.0036288164556026463
POU5F1	RUNX1	0.003628739854320884
PAWR	ASB9	0.00362872495315969
TGFB1	QPCT	0.003628532867878676
DDX54	RNF14	0.0036284860689193006
RBMX	CDCA8	0.0036284581292420634
ZNF219	SMARCD1	0.0036284353118389854
EHMT2	PPARGC1B	0.003628392005339265
SRSF1	TFAP2A	0.003628234146162868
STAT3	EWSR1	0.0036281812936067577
CTNNB1	GPC3	0.0036280970089137545
EHMT2	PMAIP1	0.0036278900224715467
DEK	CCNB2	0.003627845086157322
ESPL1	HAND1	0.0036277079489082102
EOMES	ZNF521	0.0036275188904255633
SMARCD1	PROM1	0.003627487923949957
ZNF202	SEMA6A	0.003627391532063484
FLI1	BRWD1	0.003627307713031769
XRCC6	GRHL1	0.0036272986326366654
CDCA7L	ELAVL2	0.003627124940976501
CNBP	TLE3	0.0036270807031542063
CUX1	ZKSCAN1	0.0036269102711230525
CITED2	IFI16	0.0036268050316721205
PLAGL1	GATA4	0.0036266932729631662
RAX2	ZNF764	0.003626531921327114
E2F3	SEMA6A	0.0036265251692384477
MEIS1	SNAI2	0.003626473946496844
DNMT3B	RFC3	0.0036263943184167147
KHSRP	MED16	0.003626322606578469
RBM14	PATZ1	0.0036263163201510906
RBM14	PDCD11	0.0036263158544898033
FOXK1	PTMA	0.0036262560170143843
PITX2	RIOK1	0.003626130055636168
GRHL1	TPD52	0.003626045770943165
AES	CTBP1	0.003626001067459583
BCLAF1	SPP1	0.003625989193096757
NPM1	POLR2A	0.0036258155014365907
RBM14	MEX3C	0.0036258047912269826
SRSF2	COMMD10	0.003625752404332161
DPF2	PDGFRA	0.0036257477477192883
SRSF2	PATZ1	0.003625691868364811
SOX5	ZFYVE16	0.003625615499913693
FUBP1	EHMT2	0.003625581040978432
XRCC6	EZH2	0.003625574056059122
WDR5	SUPT16H	0.0036255188751965757
LMO3	MDM4	0.003625436220318079
ESRRG	CUX1	0.0036253933794796467
GATA3	PENK	0.0036253829021006814
TFAP2A	TFE3	0.0036253647413104773
HOXB2	ATP11B	0.0036253049038350578
MITF	ROR2	0.00362524320371449
ELL2	MYOCD	0.003625201992690563
FOXK1	TCF4	0.0036251777783036228
HDAC9	CSDE1	0.0036251249257475133
SUPT7L	MAFF	0.0036250485572963953
TRIP13	ESPL1	0.0036249803379178047
PITX2	LGR5	0.003624957986176014
TGFB1I1	BMP4	0.0036249575205147275
SNRPB	POLR2A	0.0036249468103051186
RUVBL2	WDHD1	0.003624943550676107
RUVBL2	TFDP1	0.0036246464587748046
CHAF1A	TCF19	0.003624568926170468
CNBP	TRIM2	0.0036245379596948624
SOX4	POU2F1	0.003624502336606383
SMG6	RNF19A	0.0036244157236069437
GTF2H2	RPP40	0.003624339122325182
SNRPD1	PRKACB	0.003624280449002981
MCM2	UPF2	0.0036242266651242967
SALL2	CSDE1	0.0036241675261408095
LMO2	ITGA5	0.0036241447087377314
AR	SFPQ	0.003624048782512545
GRHL2	TEX10	0.0036239463370293383
POU5F1	KLHL12	0.0036238385364413257
LMO2	SRSF1	0.0036238178145140405
UHRF1	SNRPB	0.0036238087341189376
PITX2	WWTR1	0.0036237258464097977
MLLT3	LMO2	0.0036237228196114297
NR3C1	TLR4	0.0036237060558050867
TRIM28	PATZ1	0.0036235882434993982
PBX1	RARG	0.003623538184911013
PURA	HAND1	0.003623393829911947
ARID4B	PPARA	0.003623332129791379
PER3	TPD52	0.003623268101364374
NFIA	TTN	0.0036231705453246828
TEAD1	GATA2	0.003623135620728135
JUND	POU2AF1	0.0036231260746717453
ATRX	POU2AF1	0.0036230962723493576
EOMES	ARID3A	0.0036229528486728673
MIF	TEAD4	0.003622832940891385
TRIP13	ILF3	0.0036227810196578494
CTNNB1	TFE3	0.003622601507231593
EGR1	RBPJ	0.00362256052903831
SHOX2	SATB2	0.0036224862560629853
PGR	EOMES	0.0036224739160388712
E2F3	NANOG	0.0036223742645233865
MECOM	SMARCD3	0.00362231838516891
SMARCD3	SHOX2	0.003622311865910888
SRSF3	CEP55	0.003622133750468493
SNRPD1	CDC7	0.003622089978307485
NANOG	NR0B1	0.003621852956712246
ETS1	HNRNPD	0.003621789626777172
SOX7	CIITA	0.003621701849624515
FOXH1	CREB3L2	0.003621543291956185
ETV4	SOX13	0.003621515352278948
PITX2	RNF19A	0.003621445270255208
POLR2D	NFYB	0.0036214401479810476
SF1	MLLT3	0.003621435491368175
TRIP6	TRIM25	0.00362139823846519
HIF1A	SRSF2	0.0036211216356605287
SOS2	EOMES	0.003621100913733244
SMARCD1	NFATC3	0.0036207768134772773
PDCD11	DNA2	0.0036205092910677203
HAND1	NEDD9	0.003620376344770193
ZBTB38	MAML3	0.0036203057970851655
MSX1	BMPER	0.003620234085246921
PER3	RARG	0.0036201900802552704
PER3	KAT7	0.003620130242779851
NFIB	IL6ST	0.003620080649852753
RNF14	DAB2	0.0036199479363858704
NCOA6	ZNF516	0.0036198983434587717
RXRG	KDM6A	0.003619885072112083
ATRX	KLF6	0.003619704162701965
ETV3	PDCD11	0.0036195679567754273
HOPX	LEF1	0.003619563300162554
JUND	ZNF160	0.003619443392381072
POLR2G	RUVBL1	0.0036191951949149366
DNAJC2	SNX18	0.003619009396061301
TRIP13	MALT1	0.0036189544480293994
MYBL2	NAA15	0.003618896473199129
ZFP42	HESX1	0.003618886927142739
ZNF589	CHAF1A	0.0036188527010381217
FOXH1	YAF2	0.003618752118200064
EGF	CER1	0.003618687856942415
MCM6	CNBP	0.0036186680663377047
SHOX2	HOXB7	0.00361859891563654
SMARCD1	POU3F1	0.0036184825003147134
RUVBL1	PURA	0.003618476912379265
HIF1A	DNA2	0.0036184373311698437
CDCA7L	MBIP	0.00361838098615408
TCF19	UTP15	0.003617980983108282
BMPR1A	SOS2	0.0036179781891405587
LIMD1	MATN3	0.0036178904119879007
POLR1B	DNMT3B	0.003617809386923909
E2F3	WWTR1	0.003617671085521579
SATB1	ATP11B	0.003617419861257076
XRCC6	PHC1	0.0036174107808619733
NHLH2	NR2C1	0.0036173698026686907
GTF3C4	POLR2F	0.0036172831896692506
UPF2	NR2C1	0.0036172666586935525
DDX54	RUVBL2	0.0036172245163470507
APC	NCAM1	0.0036172131076455116
LEF1	TGFB1	0.003617178183048964
WDR5	PHC1	0.0036171465180814266
ZEB1	BMP4	0.003617140464484692
DNAJC2	TDP2	0.0036171120591461654
GATA2	HNRNPD	0.003617089707404375
ILF2	MYBBP1A	0.0036170890089124437
