gene,LPS_6h_S73,LPS_4h_S67,LPS_1h_S79,LPS_4h_S61,LPS_6h_S91,LPS_1h_S46,LPS_2h_S77,LPS_1h_S95,LPS_6h_S56,LPS_4h_S47,LPS_2h_S70,LPS_1h_S4,LPS_4h_S79,LPS_6h_S67,LPS_6h_S60,LPS_6h_S46,LPS_1h_S65,LPS_2h_S43,LPS_4h_S31,LPS_6h_S83,LPS_1h_S57,LPS_2h_S31,LPS_4h_S84,LPS_2h_S10,LPS_4h_S93,LPS_2h_S68,LPS_6h_S19,LPS_2h_S79,LPS_6h_S72,LPS_6h_S69,LPS_2h_S67,LPS_6h_S78,LPS_1h_S81,LPS_4h_S91,LPS_2h_S50,LPS_4h_S11,LPS_2h_S3,LPS_6h_S54,LPS_1h_S84,LPS_2h_S61,LPS_6h_S47,LPS_4h_S44,LPS_6h_S79,LPS_4h_S12,LPS_6h_S52,LPS_4h_S8,LPS_6h_S36,LPS_2h_S36,LPS_4h_S39,LPS_2h_S30,LPS_4h_S88,LPS_2h_S74,LPS_6h_S32,LPS_1h_S69,LPS_6h_S82,LPS_1h_S68,LPS_6h_S33,LPS_6h_S31,LPS_1h_S54,LPS_6h_S92,LPS_2h_S96,LPS_4h_S90,LPS_2h_S55,LPS_2h_S47,LPS_2h_S90,LPS_4h_S15,LPS_2h_S24,LPS_2h_S48,LPS_2h_S20
RPL26,4.663761,1.574167,2.281492,5.870033,1.844007,3.276033,0.3222390999999999,2.216497,3.467813,2.688971,5.859278,4.125555,2.970658,4.317516,0.0,2.464204,4.06686,1.887805,1.683177,2.212071,0.0,4.7216510000000005,4.867861,5.243123000000001,1.645527,0.5328326999999999,0.8218314,0.0,6.293766000000001,2.887409,0.0,1.037002,1.584956,0.0,1.629633,1.06787,2.087366,0.1656289,0.0,1.024852,3.873512,1.042417,0.0,0.285097,0.2861434,0.6380609,0.0,0.07958779,0.0,0.0,0.0,0.080957,0.8089770000000001,0.3774409999999999,0.1818704,0.0,0.0,0.0,0.01575788,0.05812073,0.0,0.0,2.69224,0.0,0.0,0.0271,0.0,0.0,0.0
IRF1,0.8661245999999999,0.6415753000000001,0.0,1.7263970000000002,2.205956,0.03981113,0.0,2.3683240000000003,0.004797313,0.0,1.187009,0.03740739,0.1939895999999999,0.04519613,0.7083079999999999,0.5511889,0.2894320999999999,0.0,0.5046648,0.0,0.0,0.6433143,0.0,0.0,0.0,0.7865239,0.0,0.0,0.0,1.54508,0.0,0.0,0.0,0.0,0.02455427,0.02279657,0.0,1.804132,0.8187147,0.3118208,0.0,0.0,0.0,0.009570492,0.0,0.0283214999999999,0.0,0.0,0.0,0.0,0.0,0.009821884,0.0308086,0.01157247,0.0,0.01960729,0.0,0.0,0.0,0.0,0.01296277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS6,1.303213,2.137818,0.0,0.0,3.06313,0.0,0.2403703,0.0,0.0,1.201822,0.0,3.328985,1.67094,0.0,0.0,0.0,2.828645,0.0,1.4802620000000002,0.0,0.0,0.4178577999999999,0.4897593,0.0,1.3603,0.0,0.9627305,0.0,0.06075239,0.3362244,0.3514415999999999,8.186898,0.0,0.0,0.0,0.6164058000000001,0.0,0.0,0.0,0.0,0.0,0.1216174999999999,0.0,0.2429811999999999,0.0,0.3453197,0.0,0.0,0.0,0.0,0.0,0.03916264,0.0,0.2381982999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLK1B11,0.0,0.0,0.0,0.0,0.0,0.3941695,0.0,0.0,0.05855744,0.0,0.05875355,0.0,0.0,0.6374451999999999,2.550208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1007358999999999,1.45419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8159843000000001,0.0,0.0,0.0,0.0,0.0,0.2448014,0.0,0.0,0.0,0.0,0.0,0.03833847,0.0,0.0,0.0,0.09563861,0.0,0.0,0.01769724,0.0,0.0,0.0,0.0,0.0,0.0,0.05049006,0.0,0.0
FKBP2,0.0141388619228219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819042314353105,0.0,0.574167274709352,0.15337092177526,0.0,0.0,0.0,2.45308476430091,0.0,0.0,0.0,0.0,0.072305290619822,0.0,0.114431004119229,3.21042114041065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316889179959019,0.0,0.0,0.0,0.0,0.0,0.178005636894415,0.0,0.0,0.0,0.0338073801461833,0.0,0.0,0.0,0.0,0.111560461600047,0.0350117340615322,0.0,0.0791170959442224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365056380509454,0.0459284886975416,0.0,0.0,0.0
SLC3A2,0.0435100644298385,1.47245068797747,0.738231411154848,1.48001189972745,0.7838147009990519,0.7901984290608041,0.0053368391039417,1.56882787468593,0.0075748359628312,1.02017103206882,0.488692488221057,0.0,0.42455034101383,1.09181419863221,1.32033530212561,0.0,0.664014466103937,0.0,3.4368748946719903,0.0055466665462476,0.0,0.38220455497371,3.45256139197191,0.0484289683705209,0.485959729369532,0.83503127467519,3.7851869209397297,1.26219138664068,0.0222892047222776,0.191818161799101,2.1156447804871004,1.87944627462968,0.0395220274661623,0.8436124924758058,0.0298960574495146,0.2187749050483879,0.0,0.588897250202144,0.350995438069221,0.0,3.37922245697392,0.0776159008980919,1.6060411421388998,0.8793885644682079,0.2827126942099899,0.380630731614505,0.113053207355031,0.0,0.0,0.0,0.906027925641686,0.0406666561575983,0.821304183106855,0.0272920941413417,0.0683198989002545,0.330977018606257,0.122643740496134,0.2110590435988,0.0,0.0499635261223977,0.0,0.504033324537721,0.0204837988357194,0.0889314842284233,0.0,0.2298546260871989,0.0,0.0,0.0
RAC2,0.0053112219999999,0.9542979,1.086532,1.080052,0.0,2.003992,0.03035892,1.409198,3.123348,0.5443279000000001,0.04774759,0.2945499,0.7439875,0.03027807,0.5061375,0.1495901,0.1031357,1.408449,0.0,0.004694966,0.799265,0.9583504,0.2569947999999999,0.0,0.4213669,0.1035543,0.0,0.1095827,0.00938323,0.0,0.0,0.1177588,0.2762613,0.0,0.0,0.2004352,0.0,0.1319477999999999,0.0,0.2246703999999999,0.0,0.1856823,0.0,0.06041441,0.0,0.06520887,0.03582522,0.01363125,0.0,0.0,0.02286487,0.03390141,0.0,0.007730265,0.06265668,0.01311104,0.0066660109999999,0.01068556,0.0,0.00950867,0.01299573,0.0196671,0.0,0.0,0.0,0.0,0.0,0.003670966,0.001870935
LAMP1,0.003608943,0.8162558000000001,1.341795,1.1523139999999998,0.3416577,0.9720128,0.006400181,1.324171,0.0,0.5508084,0.1850064,0.08312935,0.476193,0.3968239,1.717998,2.117763,2.491266,0.162964,1.0962690000000002,0.003187985,1.594567,0.05828787,0.1792176,0.0,0.4326407,0.2647564,0.0,5.2195290000000005,0.02528486,0.211011,0.1555359,1.321655,0.0,0.0,0.06572127,0.2824474,1.355598,0.03092941,0.428164,0.7529766999999999,0.0,0.2682085999999999,0.2821515999999999,0.164041,0.1359208999999999,0.1458616,0.04829666,0.1743233,0.0,0.0,0.03081273,0.04572709,0.04163818,0.03119479,0.0,0.03528372,0.009025464,0.0,0.0,0.0,0.01757231,0.02653456,0.0,0.0,0.009738075,0.0,0.01896957,0.0,0.002533273
CAPZA1,0.002529212,0.9204191,0.0,0.1776749,0.1536644,0.0,0.0,0.6087816999999999,2.220645,0.7264244000000001,0.08956978,0.08510452,0.4511294,0.5097721,2.432064,0.1198513999999999,0.4357571,0.0,0.1808612,0.01778926,0.768808,0.0,0.234224,0.01453747,0.5165562,0.03367116,0.1764393,0.1044624,0.2389212,0.6349784,3.839904,0.0,0.0,0.0,0.0156625,0.2417237,0.0,0.0,0.0,0.0,1.548744,0.1435435,0.8131241,0.03611196,0.09691283,0.07425388,0.6980096,0.01297969,0.0,0.0,0.02177871,0.01300165,0.09549937,0.0,0.4426852,0.02485346,0.1218883,1.003603,0.0,0.3383374,0.008260245,0.0,0.0,0.0,0.0,0.00433531,0.0,0.0,0.0
RPL37A,5.1872050000000005,2.348221,0.0,6.00775,4.283391,3.855291,4.052982,3.451807,3.470211,3.190465,6.644523,3.4237800000000003,2.38382,6.415062,2.593725,3.421994,6.514533,3.915689,3.108395,1.806566,0.0,4.59281,4.22348,3.221805,2.186017,6.178730000000001,3.399929,3.816404,5.122324,0.2881839,0.5533140999999999,0.0,0.4777186,2.094429,4.679094999999999,1.164158,0.0,0.0,0.0,0.0,0.3678808,0.9246089,0.5420745,0.3237291,6.233418,0.8809676,0.1880976,0.2093067,0.0,0.0,1.735853,0.0,0.05808097,0.1654714,0.3175924,0.1075036,0.03691332,0.0,2.369813,0.0,0.04756299,0.2014127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM28,0.0,0.0,0.6085668000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007809034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072307269999999,0.0,0.0,0.0,0.0,0.002458722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKR1A4,2.246737,2.968014,2.434774,2.713194,2.414212,4.471897,1.680323,2.456687,5.4073910000000005,2.558628,0.9169679,4.446118,2.08975,1.334835,2.2692080000000003,4.955644,1.731799,2.505548,1.7617189999999998,0.9911429,0.0,3.063193,2.747496,1.013573,1.376099,1.0503209999999998,1.793939,1.443862,0.1013288,0.8216063,0.7272144,1.392688,0.2102542999999999,2.034114,0.7130221999999999,0.6697509,1.199452,0.4582805,1.438482,1.704459,0.2471042999999999,0.5632505,0.5327984,0.289938,0.4814794,0.3537578,0.5872919,0.03008161,2.039288,0.4929255999999999,0.1087928999999999,0.1200907,0.1069865,0.1482322,0.3185383,0.2037803999999999,0.02293409,0.01310769,0.09067959,0.02121982,0.06629982,0.1640467,0.03825206,0.02157954,0.03173533,0.06923514,0.06123639,0.0,0.004164378
SRSF9,0.0,0.0,1.291142,0.04806895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251127999999999,0.0,0.1543806,0.0,2.420636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02596114,0.0,0.0,0.0,0.0,0.0
ITGB2,0.6405249,1.7198,1.156992,2.23743,1.7507700000000002,0.5544338000000001,0.3572779,1.771932,0.0,0.9863566,0.03910925,0.3080458,0.8681999,0.0731363999999999,1.350062,1.051269,1.124641,0.9146517,1.02108,0.9776342,0.8560167999999999,0.2911077,0.4918969,0.0,0.5600898,0.4547053,0.2009909,0.06816018,0.02287441,1.333237,2.439618,3.270601,0.4576795999999999,1.275293,0.03996243,0.1767549,0.0,2.152134,0.9160376,0.2437786,0.0,0.2031461,0.0,0.06146016,0.06304195,0.147331,0.6172631,0.0,0.0,0.4399638,0.02425902,0.04306254,0.01266453,0.0,0.03867568,0.07875621,0.0,0.0,0.008592067,0.01743379,0.009474177,0.02145912,0.01890728,0.01133632,0.01756472,0.0,0.0,0.0,0.0
AFF4,1.133658,0.07859216,0.0,0.1588144,0.02237863,0.5574798000000001,0.006098589,0.0,0.001386326,0.0,0.0,0.0,0.0,0.02410401,0.0,0.05561527,0.0,0.0,0.153202,0.0,0.0,0.0,0.03599813,0.0183569,0.01842057,0.2177797999999999,0.3590915999999999,0.0,0.0,0.0,0.0,0.1272886,0.0,0.0,0.0,0.0,0.0,0.0584584,0.0,0.0,0.2461432,0.0,0.0,0.005423294,0.02269065,0.0053261069999999,0.0,0.0,0.0,0.0,0.0,0.002040806,0.008331759,0.0,0.0,0.007170294,0.01057851,0.008515031,0.0,0.007558571,0.003771705,0.0,0.0,0.007775449,0.0,0.0,0.0,0.0,0.0
FAU,4.0042417454029,2.05281811459548,3.0444022726291697,0.7309772090193041,4.26055166839381,3.3976808184047096,3.15033980032496,3.48972779957196,3.86498147774754,2.07940879918385,2.40477257168608,4.00599138103198,7.27589277359522,1.85245605410527,1.8512015714890704,2.41806759113278,4.694103727617731,3.36002659360018,1.3635435367001,0.0275416625287679,2.5044151439975697,3.3896183220141696,0.6503068247227111,1.06903781886067,1.40046365214269,0.0,3.2075664838812594,2.0053088926909,5.53488564299205,0.936798452974389,4.10194812287925,0.995975984043076,4.0121035197705694,0.0,3.78011398722485,1.0225304278993,0.0,0.0,1.30961314773067,1.97638318750544,0.371647013377799,0.883476955487106,0.0,0.142732847124963,0.272256873796687,0.3651024811834539,0.0,0.0754878780205102,0.0,0.0,0.122413143174853,0.467047847291688,0.0600046895284837,0.210376957370676,0.326857095867406,0.0379412521836933,0.075247447607995,0.0,0.0,0.4530408421183859,0.0,0.1074260423643869,0.0,0.0,0.0404731190100402,0.0,0.0,0.0,0.0107062994060766
OAZ1,2.534259,2.262019,2.147589,4.470283,0.3014057,1.754891,3.898959,2.111943,2.295896,2.144552,0.5475147,3.824509,1.997262,0.3754255,1.819055,2.0847130000000003,2.3645240000000003,2.429675,0.8562677,2.786516,3.613494,1.048183,3.916028,0.0,1.674564,0.3652845999999999,3.480606,3.535296,3.684721,0.1559905,0.4516805999999999,0.7876724,0.09555611,0.0,2.019902,0.9489767,1.439077,0.0,1.319521,0.9906355,0.0,0.6377236999999999,0.5688375,0.3194522,0.2844872,0.4885515,0.7300213000000001,0.1751473,0.0,0.0,5.973345,0.07786702,0.03027158,0.1511082,0.0,0.05684687,0.0,0.0,0.0,0.01436135,0.08615415,0.1102391,0.09796577,1.990319,0.0,0.3917448,3.908126,2.488226,0.0
SNRPG,1.172034,0.0,2.786569,0.0,0.7861714,2.086063,1.034756,0.0,3.60746,0.9800571,0.0,2.27619,0.865505,6.180194,3.214517,1.90322,0.7377041,3.951762,0.0,0.0,3.0987310000000003,4.95191,0.2351896,2.422892,0.8737082,0.0,0.0,0.0,0.0,0.4381948,0.0,0.0,0.0,0.0,0.0,0.1270018,0.0,0.198105,0.0,1.322464,0.0,0.4323488,0.450421,0.1114663,0.3948944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLRB1,0.5678026999999999,0.0,2.76254,0.4421992999999999,1.030074,3.215462,2.690378,2.705818,4.559565,0.0,0.07467679,1.421103,0.9196829,0.0,2.868184,2.718585,0.4361609999999999,0.0,0.0,0.0,0.0,0.3102844999999999,0.1890686,0.0,0.460618,0.3003774,0.0,0.0,0.0,0.0,0.260211,0.0,0.0,0.0,0.0,0.321871,0.0,0.2065179999999999,0.0,1.37772,0.0,0.3979803,0.4682710999999999,0.0,1.962407,0.09057817,0.6683551999999999,0.0,0.0,0.0,0.9664715,0.06311545,0.1423305,0.03648299,0.0,0.09115611,0.09175806,0.0,0.0,0.0226462,0.0,0.08891401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBPL1,0.0,0.2770095999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.420372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03532625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05944132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL35A,5.536579,1.704723,0.0,0.9045473,5.066241000000001,0.0,2.329391,0.0,3.199643,1.680243,3.904415,0.02195156,1.544414,3.335033,2.00637,1.814433,1.346253,2.17228,1.817385,0.141978,0.0,4.028242,0.8480631,3.077058,1.058211,1.627984,2.261826,0.8751395000000001,4.404804,0.6273888000000001,0.6523846,0.0,0.0,3.136965,0.0,0.6581513000000001,0.0,0.1560177,0.0,1.11194,1.6550220000000002,0.4121141,0.0,0.04395209,0.5762898,0.2844112,0.57703,0.1016175,0.0,0.0,0.1437759,0.09043076,2.277841,0.09414807,0.2022845,0.1264841,0.0,0.0,0.7557746,0.0,0.0,0.0,0.0,0.06205201,0.0,0.0,0.0,0.0,0.0
ZMYND11,0.0,0.0,0.0,0.0,0.1246511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02713965,0.0,0.0,0.0,0.0,0.0,0.0,0.2159375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01003473,0.0,0.0,0.0,0.003495779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFAIP2,0.5894307,1.282455,0.9529853,3.60384,1.293576,0.6496930999999999,0.3960712999999999,1.7377669999999998,2.546157,0.9071264,6.40652,0.4344847,0.6533186,3.444433,2.397023,2.3815150000000003,0.5258403,0.177539,1.050851,0.7993485,1.51116,3.2873050000000004,3.411918,0.05116581,0.7017329999999999,3.394186,0.4302112,7.015746000000001,0.03158825,0.09174513,1.43878,0.5186167,0.5236168,3.369819,0.9294813,0.4827045999999999,1.555927,0.1482282,0.2821478,0.362634,0.2285145,0.08060919,0.09412129,0.03751058,0.1281577,0.08249179,0.2007691,0.1009867,1.110109,0.3894649,4.107335,0.3766401,0.03475071,0.0,0.07926667,0.02764857,0.9225664,0.0,0.0,0.04380418,0.05788232,0.06570907,0.0,0.0,0.0182630999999999,0.09727064,0.03552641,0.0062239059999999,0.0189319
CHURC1,0.0,0.0,0.0,3.735772,0.5024213,0.0,0.08422483,0.0,0.0,0.0,0.2102501,0.0,0.0,1.114548,0.0,0.0,0.0,0.1744232,2.373125,0.0,2.351401,2.77153,1.23625,0.0,0.1425622,3.550841,1.6223459999999998,0.7745571,0.3602474,0.0,0.0,0.5851049,0.0,0.0,0.9571941,0.0,0.0,0.0,0.0,0.9884845,0.0,0.0,1.591769,0.1254114,0.0,0.0,0.1948703,0.0,0.0,1.040405,0.0,0.0,0.0,0.07809341,0.0,0.06639842,0.0,0.119005,0.0,0.0,0.0,0.0,0.0,0.04840882,0.0,0.1034625,0.0,0.0,0.0
SQRDL,0.0,0.4390119,0.0,0.03411146,0.05337672,3.598836,0.008779736,0.0,0.0,0.0,0.06044337,0.0,0.4495105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06306089,0.0,0.0,0.0,0.0,0.04344734,0.5720595,0.0,0.0,0.07325761,0.0,0.0,0.0,0.02513822,0.06740679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01186241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01847502,0.0,0.0,0.0,0.0,0.0
IFITM3,1.092992,3.353785,0.0,0.2521558,0.8541453000000001,0.0,0.0,1.982913,2.540266,1.702689,4.297009,0.0,1.941716,0.0,0.0,0.9598789,0.0,0.0,1.615162,0.02390869,0.0,0.7345965999999999,0.9959501,0.0,1.421714,0.0,0.0,0.0,0.258777,0.481799,0.0,0.8984754999999999,0.0,1.977,0.1570383,0.7119373999999999,0.0,5.564954,0.0,1.433757,0.0,1.008866,0.689771,0.8217309000000002,0.0,0.6544824,0.3226734,0.0,0.0,0.0,0.0,0.0670417,0.102532,0.0,0.0,0.0,0.03321906,2.406042,0.0,0.02411017,0.06381555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL37,4.709704,2.523536,1.6749349999999998,0.0,2.489021,2.078016,1.270341,1.63759,4.151074,0.8713948,2.249275,3.086578,4.762413,1.32,0.0,1.283242,1.401736,1.094309,1.009544,2.268681,0.0,2.687094,0.4828426999999999,3.873184,1.196145,0.0,0.0,0.0,3.421579,0.7820454000000001,0.0,0.3944758,5.671231,0.0,0.0,0.7659243,0.0,4.271375,1.527153,0.6963988,0.0,0.4304505999999999,0.0,1.419577,0.0,0.3053626,0.0,1.048255,0.0,0.0,0.0,0.0,0.03805415,0.02835871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06994398,0.06218746,0.0,0.0,0.0,0.0,0.0,0.0
RPL30,5.039682,2.7707490000000004,3.192243,0.0,4.439247,1.26669,3.81234,0.0,1.94432,1.64907,2.892913,4.765098,1.111961,0.1875898999999999,1.968046,0.0,4.967198000000001,2.181303,0.0,0.01535897,0.0,1.2232690000000002,0.08891348,0.3447072,0.7727132,0.2088833,0.0,0.0,5.072056,0.0,0.5628916,0.0,0.8213068000000001,0.0,3.640987,0.6229479,0.0,0.275341,1.405328,1.059224,0.0,0.2976288,0.0,0.04101724,0.0,0.1207481,0.0,0.1456526,0.0,0.0,0.2340518,0.0,0.0,0.1433372,0.0,0.07406047,0.08309782,0.0,0.0,0.03075409,0.08057269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01184038
PRDX1,0.388662,5.8087230000000005,4.122709,6.554641,1.758648,2.484267,4.718095,3.59354,6.118578,5.723416,0.3169676,4.229793,5.313554,4.071918,4.494104,5.112174,4.520778,4.317355,4.860062999999999,5.705339,2.57923,0.8827624,3.790367,2.231402,4.369602,0.6734312,2.754141,0.4302507,1.451039,4.954321,1.304289,3.204209,1.062858,1.8251,4.91266,3.507439,1.824695,4.504254,2.452449,1.308726,1.292975,2.873852,3.078571,3.627312,1.889793,2.2110220000000003,1.212524,0.05844525,0.0,0.4849462,1.052542,0.5225415,0.2887367,0.3858282,1.237112,0.2873124,3.3725730000000005,0.09075821,0.1677473,2.124478,0.521018,0.5338191,0.03753524,0.122618,0.03114042,0.05844028,0.03036637,0.0,0.008158921
NDUFB5,0.008497646,1.740358,1.517902,0.0,0.0,0.0,0.0,1.486301,0.9607055,1.051792,0.1459078,4.070821,0.6793100999999999,0.0,1.245465,0.9087118,0.3046975999999999,0.0,0.9063738,0.0074839519999999,1.7826490000000002,0.0,0.6111121,0.0,0.72911,0.0,0.0,0.0,0.0,0.1680109,0.0,0.0,0.0,0.0,0.0,0.4168507999999999,1.513056,0.0,0.0,0.0,0.0,0.3300619999999999,0.1725905999999999,0.05979071,0.0,0.1203982,0.3069772999999999,0.0,0.0,0.0,0.0,0.02144535,0.03271633,0.02439665,0.0,0.0,0.0,0.0,0.0,0.0,0.02714133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5A1,2.75965052312736,1.4030849387105102,2.0893865206578504,0.0446582989751161,0.955847426145305,0.882132171676192,0.0118201644549837,1.25723776885094,0.0,1.19666956029692,0.0550141393370741,0.6342088464069999,0.568594928828578,0.457271533180746,1.04159613206277,1.00520019692243,0.3298240227209669,0.0,0.6108763841970339,3.618914347470661,1.51939663586455,0.0182417221401798,0.2432328135669599,0.0,0.3370688634121749,0.246802838545205,0.228902702325343,0.241756565905529,0.0,0.0685409277398942,0.0741046581783707,0.146362509323794,0.122017134559949,0.0,0.0206068510469497,0.513231943062562,0.78320400670634,0.0,0.6679014575494079,0.5088920921239171,0.0,0.0246144962899045,0.0,0.0239229124735093,0.0,0.0967882566369239,0.130383824355106,0.0,0.0,0.0,0.0285747295537486,0.025585915005037,0.0385773186027616,0.047850676479089,0.0781515327168907,0.0164395321043067,0.0,0.0,0.0,0.0055017096974457,0.0162803489945228,0.0,0.0,0.0,0.0,0.0113891039412738,0.0,0.0,0.0
1500032L24RIK,0.0,2.030621,3.0061150000000003,0.0,0.1648345,1.7470580000000002,3.815255000000001,0.0,1.010063,0.0,0.265999,4.386043,0.0,0.0,1.821168,0.0,0.0,0.1796197,0.0,0.0,0.0,0.08018692,0.4162691,0.0,0.3422822,0.3702377999999999,0.0,0.0,0.05525795,0.2896979,0.0,0.0,0.1893885,0.0,0.0,0.3257742,0.0,0.259113,2.032029,0.9652402,0.0,0.0,0.0,0.03604726,0.0,0.1740563999999999,0.1890832999999999,1.56075,0.0,0.0,0.0,0.03785956,0.0,0.1265398999999999,0.0,0.0,0.0,0.0,0.0,0.02881597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB6,0.008171573,1.088932,1.479472,0.582561,0.0,2.959234,4.025254,2.630313,2.523132,1.0238120000000002,2.81595,0.0,0.3668588,0.09088333,1.21216,0.8824291999999999,0.929731,3.031931,1.424347,0.0,0.0,2.242546,0.2736936,0.04576417,0.8701803,0.1041603,1.639475,4.322954,0.02830288,0.0,0.1729976,0.0,0.09922181,0.0,0.0,0.7179778,1.476035,0.0,0.0,0.5976174,0.0,0.220362,0.1663414,0.03862784,0.1508185,0.1707882999999999,0.0,1.515344,0.0,0.0,0.4671946,0.04099945,0.06228512,0.04657855,0.0,0.05907595,0.05967414,0.0,0.0,0.0,0.06446157,0.366023,0.0,0.0,0.02162702,0.0,0.0,0.0,0.0
SUPT16H,1.306299,0.0,0.5638251,0.0,0.0,0.01497566,0.0,0.0,0.0,0.0,0.0,0.0111512,0.100046,0.0,0.3573077,0.0,0.3205458,0.0,0.1714974,0.001576712,0.0,0.0,0.0,0.0,0.0,0.04736409,0.1879762,0.0,0.0,0.0,0.0,0.1222005,0.7328717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007998766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025802
AEBP2,2.133501,0.5629791000000001,0.0,1.067442,0.0,0.0,0.0,0.0,0.0,0.3583365,1.141251,0.0,0.3043000999999999,0.0,0.0,0.0,0.0,0.0,0.09946078,0.0,0.0,0.0,0.2054275,0.0,0.2129188,0.0,0.0,0.0,0.0,0.06731662,0.0,0.1438212999999999,0.0,0.0,0.0,0.1092323999999999,0.0,0.0,0.3939882,0.0,0.0,0.0,0.0,0.0312357,0.0,0.07985922,0.0,0.0,0.0,0.0,0.01119531,0.0,0.01002113,0.02837856,0.03889596,0.008093323,0.0,0.0,0.0,0.02891011,0.002207064,0.0241584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MED8,0.0,0.0,1.944537,0.0,0.04669027,0.0,2.295399,0.0,0.0,0.0,0.9931357,2.034593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9026043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06041541,0.0,0.0,0.0,0.03853089,0.0,0.0,0.01316543,0.0,0.0,0.0,0.0,0.0,0.007940072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00329903
