gene,LPS_1h_S16,LPS_1h_S67,LPS_1h_S61,LPS_1h_S50,LPS_1h_S82,LPS_1h_S32,LPS_1h_S72,LPS_1h_S22,LPS_1h_S21,LPS_1h_S89,LPS_1h_S71,LPS_2h_S66,LPS_1h_S60,LPS_1h_S43,LPS_1h_S1,LPS_2h_S60,LPS_2h_S4,LPS_2h_S89,LPS_1h_S53,LPS_1h_S48,LPS_1h_S87,LPS_2h_S57,LPS_2h_S9,LPS_1h_S64,LPS_1h_S38,LPS_1h_S17,LPS_1h_S74,LPS_1h_S59,LPS_1h_S14,LPS_1h_S49,LPS_1h_S26,LPS_1h_S63,LPS_1h_S5,LPS_2h_S75,LPS_2h_S84,LPS_1h_S33,LPS_1h_S39,LPS_2h_S27,LPS_2h_S41,LPS_1h_S40,LPS_1h_S62,LPS_2h_S78,LPS_1h_S28,LPS_1h_S30,LPS_1h_S19,LPS_1h_S66,LPS_1h_S35,LPS_1h_S20,LPS_1h_S3,LPS_1h_S18,LPS_1h_S78,LPS_1h_S34,LPS_1h_S42,LPS_1h_S27,LPS_1h_S73,LPS_1h_S96,LPS_1h_S6,LPS_1h_S11,LPS_1h_S86,LPS_1h_S51,LPS_1h_S15,LPS_1h_S45,LPS_1h_S91,LPS_1h_S52,LPS_1h_S80,LPS_1h_S41,LPS_1h_S88,LPS_2h_S13,LPS_2h_S15,LPS_1h_S37,LPS_1h_S25,LPS_1h_S44,LPS_1h_S93,LPS_2h_S45,LPS_2h_S26,LPS_2h_S69,LPS_1h_S8,LPS_1h_S77,LPS_2h_S64,LPS_1h_S85,LPS_1h_S10,LPS_1h_S13,LPS_1h_S24,LPS_1h_S23,LPS_1h_S58,LPS_1h_S75,LPS_1h_S55,LPS_1h_S31,LPS_1h_S94,LPS_2h_S93,LPS_2h_S76,LPS_1h_S90,LPS_1h_S12,LPS_1h_S29,LPS_1h_S56,LPS_2h_S53,LPS_2h_S23,LPS_1h_S7,LPS_1h_S36,LPS_2h_S21,LPS_1h_S2,LPS_2h_S14,LPS_2h_S49,LPS_2h_S65,LPS_2h_S35,LPS_2h_S73,LPS_2h_S29,LPS_2h_S8,LPS_2h_S46,LPS_2h_S62,LPS_2h_S6,LPS_2h_S7,LPS_2h_S58,LPS_2h_S19,LPS_2h_S25,LPS_2h_S42,LPS_2h_S92,LPS_2h_S85,LPS_2h_S52,LPS_2h_S63,LPS_2h_S34,LPS_2h_S38,LPS_2h_S95,LPS_2h_S39,LPS_2h_S22,LPS_2h_S16,LPS_2h_S87,LPS_2h_S91,LPS_2h_S32,LPS_2h_S18,LPS_2h_S54,LPS_2h_S28,LPS_2h_S83,LPS_2h_S71,LPS_2h_S12,LPS_4h_S25,LPS_2h_S17
SND1,0.787076,1.678306,0.05250887,0.7927972,0.3879144,0.5509064,0.2637925,2.21426,1.126462,0.7790929,0.3177394,0.4893585999999999,0.1812984,0.255949,1.3796,1.624555,0.5702986999999999,0.05684495,0.1912791,0.1626495,0.9383955,0.0,0.005619098,0.05741146,0.01155853,0.08408137,0.1897454999999999,0.3307943,0.1802832999999999,0.1272658,1.871595,0.008859349,0.2647826,0.8702238000000001,1.308018,1.638221,0.4225755999999999,1.063935,0.2361147999999999,0.02841019,0.9014147,0.0,0.07924669,0.1593627,0.5305430999999999,0.06143429,0.2180602,1.748781,1.153981,0.970189,0.4715765999999999,0.03755496,0.6040678,0.09763739,1.497686,0.3138372,0.5915838000000001,0.1314104,0.02065525,0.9486654,0.02482227,0.08594672,0.1432802,1.516898,0.8035219,0.2411252999999999,2.451196,0.4599180999999999,0.1947101,0.07222112,0.2494142,0.9441626,0.09266765,0.4324710999999999,0.1429829,0.003142807,0.7541156,0.109569,0.0,0.06705085,0.05707124,0.9434991,0.6183259,0.3584941,0.1169711,0.3925044,0.2226087999999999,0.3528466,0.2772484,0.1317206,0.3770374,0.07238553,0.1549462,0.005964064,0.008348586,1.220194,0.7014823,0.0,0.06082739,0.02245933,0.1724543999999999,0.9659196,0.4070684,0.0248319,0.0156652,0.2927415,0.6739917,0.04922516,0.0,0.557904,0.03368556,0.0,0.02180821,0.4642597,1.84668,0.04321503,1.054054,0.9226919,0.08458861,0.03354016,0.0,0.0,0.0715185,0.9823565,1.338329,0.0399565999999999,0.380603,0.4118309,0.01168753,0.08065967,0.0,1.269908,2.145162,0.03460193,0.01880557,1.352709,0.08538942
LY6E,4.453836,4.003753,3.860465,4.245794999999999,2.0872040000000003,4.316514,4.679806,0.01629934,4.126291,4.813789,2.8028,1.085907,3.211821,4.304930000000001,4.128493,5.144408,4.103143,4.306206,4.163821,2.025903,3.420202,3.347604,4.225533,4.816486,4.642706,4.822262,3.440925,3.871103,4.80025,4.954642,3.892017,4.304147,4.38351,4.21469,3.08447,3.819165,3.153914,4.061875,4.859444,3.790583,3.824746,1.444831,3.57642,3.2857540000000003,2.918566,4.182275,3.836576,3.352371,4.745669,2.030157,3.442475,3.972587,3.66058,3.651345,4.102672,5.14939,3.352722,4.313654,3.61276,4.812199,3.151936,2.718324,2.432827,4.476531,1.6514529999999998,3.18281,1.1589200000000002,2.492895,4.221528,3.297012,1.917226,2.260612,3.098824,4.468776,3.179448,1.46482,4.402226000000001,2.878058,4.6825,2.47505,1.37976,2.945241,1.29091,3.384755,2.613131,3.5814510000000004,4.278241,4.636899,0.008856886,2.985863,2.161975,3.051659,0.0,3.4599260000000003,1.7411439999999998,3.270665,4.275786,3.149929,2.365425,4.948558,2.71232,5.26705,4.422191000000001,3.827286,4.026382,3.292119,4.819057,3.292759,3.47995,2.1375580000000003,3.183809,3.274343,2.629859,4.362851999999999,3.4570870000000005,3.239723,3.541274,4.2859,2.166034,3.058377,4.507265,3.849752,2.655936,4.534351,4.593906,2.73277,3.0404720000000003,3.2405310000000003,5.775942,4.073624,1.5142719999999998,3.826646,2.555435,3.149643,1.115877,3.248607,3.875256
PCBP2,2.27261,3.802414,2.320979,2.163225,1.173942,0.2054775,2.130529,3.0800560000000003,0.6400819000000001,3.43194,2.208724,1.432611,2.487433,1.366021,2.127877,2.173988,3.181463,2.335741,1.913236,1.504139,2.0478080000000003,2.879239,3.043154,2.542867,2.8799080000000004,2.250352,2.780208,1.324497,1.124269,2.2346310000000003,0.7954034000000001,1.076766,2.5550770000000003,1.532322,2.829243,1.517026,2.709573,1.870623,1.615842,2.383153,1.528849,0.3710658,2.568807,1.309641,0.8466381,1.203288,2.697756,2.224892,1.3423969999999998,1.952868,2.481386,1.099038,2.034343,0.4909885,0.4068143,1.70556,0.8090744000000001,0.1260871,1.878913,3.071667,2.697862,2.271971,1.053706,0.7296555,0.591593,1.593209,0.5984638000000001,2.030573,1.257788,1.49916,2.114657,1.817218,0.03441325,1.928192,2.022914,1.644182,0.7807589,1.695016,1.54213,0.2921864999999999,1.509086,0.06400083,1.718276,0.3185499,1.064245,1.124751,0.8763158000000001,0.08718179,1.181301,1.600198,0.4815809,3.2162580000000003,2.001412,0.1356418999999999,0.8877835,1.33008,2.237089,1.789146,0.005188162,1.46694,3.47324,0.644987,2.76104,1.306874,1.110335,0.9795301,3.522181,4.239521,0.07207355,1.541314,1.321017,1.857837,1.550363,0.8228610999999999,1.976857,1.177161,0.1785008,0.9324913,2.147314,2.488795,1.448387,1.545407,1.163655,0.5716513000000001,2.672459,1.404428,1.214382,1.10686,2.1827650000000003,1.692909,1.066958,1.163715,2.565937,2.406164,0.9293067,1.985679,1.963344
2900064A13RIK,2.946664,0.2628279,1.439224,0.2846495999999999,1.324727,2.429453,3.514717,0.0,2.555199,0.9348517,0.0,1.387852,2.025887,0.3543772999999999,0.0,1.125728,1.554361,0.0179787,1.407032,2.828621,1.503249,0.1886198999999999,2.117526,1.5791190000000002,0.0,0.5843698,1.166465,0.3172794,3.2772300000000003,0.9145246,1.150674,0.2138251,3.2282040000000003,0.02267243,2.263242,2.134548,1.238309,1.881357,0.1125086,1.144778,2.20643,1.078287,1.023687,2.981707,1.049361,1.836422,0.0156822,0.5388142,0.1462123,0.5207154,2.993818,1.504482,0.08663766,3.710123,3.4346660000000004,0.0,2.711477,2.247467,1.673252,0.8882989,0.0700427,0.0,0.0,2.680838,1.39451,1.02567,2.788873,0.4111729,2.300886,2.527687,1.337089,1.291345,2.589715,1.630935,2.498967,2.700734,3.008257,2.987165,2.18935,2.850927,0.1074805,0.6429375,0.2983833,1.736158,0.2024888,0.01659642,0.8184001000000001,0.3511466,3.165025,0.8311988000000001,0.9193964,0.3399477,0.0,0.1182591999999999,0.2084462999999999,0.03300921,1.132178,0.6119338000000001,0.0,0.9683099,1.964924,0.9689453,0.09020259,0.5417221,2.446966,2.163911,2.301985,2.583713,2.254466,1.755983,0.9568119,0.0,0.0,0.2367982,0.4733989999999999,0.7026182,1.204271,0.0,4.01276,1.7807560000000002,0.0,0.19788,0.1206515,0.3994700999999999,0.8380301,0.0,2.042385,2.5956900000000003,1.08717,2.775152,1.165622,1.914588,0.0,0.01609153,0.1613808,0.0,0.0
MYL12B,3.45203231078846,4.35024637322514,5.03430532910578,4.678069020805991,2.85745369342815,3.9576836647725,2.58000378932994,3.0935715488707696,3.02219328833866,4.15943971968575,4.73917772172851,4.87318082220034,4.89843874230645,2.4608482828571,4.330082096771069,3.64652470124631,2.88054232918725,4.6859958456402095,4.5765981373257,4.4811203252883,4.53260147077867,4.02924377924701,4.68424417292465,5.1606456962352905,4.96109066494766,4.17459061403985,4.80320922803474,4.3124712332805695,4.66973490909928,4.24587996472451,1.84109765680814,3.79293583822599,4.392078221603049,2.70432476881536,2.88526743578584,4.4918326228063,3.57953236814588,4.66692101813193,3.47791946067809,3.752858387983951,4.11280874890247,3.52110974961751,4.294887660609589,4.84783119106453,4.25024360884521,4.33213399354606,3.65242844200687,4.9849417334642,3.5212319738424505,4.28455806551601,1.02430891251375,4.28505392405066,4.281417359806009,3.7312360597196,3.78693239456432,3.04478265317091,3.27332520533228,4.74856881955955,4.960168344742111,3.95575907008386,3.0529925751967104,4.00751062643084,1.75598198070403,3.53737596387769,3.4024236342194,3.66718673477692,3.6985977521916698,4.08802979145263,3.76596069167943,3.5372720850507404,4.2592691333852,4.15982313325517,3.8958611584092497,3.92518212134713,4.33684802649801,3.79842930267298,3.27794535690813,2.64788361850816,2.46858102036588,3.97397923161586,0.73281883054408,2.70515571430679,4.82059081124745,3.71567811753752,3.11186975961869,3.70057594691541,2.14328301513124,3.34665903264025,3.41095727043423,3.11068492353661,3.7179432510128905,0.0,3.1637829828896296,0.26007602504103,2.86743668444942,3.93967416717621,4.78311218311286,4.75839504229184,4.80618068395633,4.16530850029262,5.16105576240683,3.31385949289046,3.2799089232093706,3.2720918718369103,4.33959303078093,3.68277915214042,3.30403237245219,3.4025304532544,3.68955158714058,4.071390086823,1.69304643016123,2.54862436701842,4.83603039270132,1.30084033946415,3.4760239892265696,3.51005259349455,3.2896577832703704,0.0278717280001365,4.5254587465502505,4.08791726193165,3.22991150117371,3.99013142529549,4.04443378599988,4.15191112716,3.54205975607409,1.11995460799252,3.9526841438708,4.01522903156693,3.74923259783556,4.68398793364554,1.14186685091219,3.0288152006698503,3.75355119179085,0.370464541213271,2.80533524271568,3.24113582122394,0.895015106416987
CTCF,0.3052958,1.928717,1.05631,2.600556,0.0,0.3949259,2.20006,0.004709485,0.167127,1.055847,0.04294804,0.0,0.1793914,2.4242220000000003,0.9244823,1.403569,0.0,0.02442323,0.7967823,0.0,0.1400505,0.1147548999999999,0.03845203,0.388684,0.07126046,1.166868,0.0,0.8757898000000001,0.09195239,0.8232818000000001,1.498775,1.518952,0.9669401,0.0,0.0,0.02200178,1.690305,1.190372,0.5141216,0.2351084,0.1598875,0.0,0.4414554,0.7718063000000001,1.4934690000000002,0.0,0.0,0.02064968,0.004977026,0.9054392,0.0,1.018493,0.3402599,0.05163966,0.0,0.0,0.3348222,0.0,0.1923203,0.2262558,0.0,0.6690136,1.503969,0.0017887679999999,0.0,0.8976484,0.0,0.072133,0.05247314,0.0,0.012789,0.4275866,0.835706,0.1576176,0.7483129,0.4528645999999999,0.0,0.07123108,0.6913504,0.868179,0.0,1.02247,0.0,0.3351464,0.003438514,0.02377916,1.465023,0.0,0.4712534,0.0,0.1576246,0.9171858,0.0034503629999999,0.01082228,1.326533,0.0,0.3471512,0.0503674,0.1110528,0.6717518,0.4177979,0.0,0.9010702,0.9790487,0.17805,0.1016024,0.5862018,0.0,1.081615,0.02304224,0.0,0.0,0.0,0.0,0.0,0.5957051,0.0,0.002334782,0.003953714,0.0,1.611904,0.1152479,0.0,0.0,0.2527266,0.0,0.0,0.0,0.0,0.09523174,0.0,1.226327,3.297874,0.05412201,0.397188,0.0,0.9078723
3230401D17RIK,2.1047860000000003,3.517149,1.773321,3.632876,2.015578,0.04411195,2.14281,0.0,0.08001459,0.6131019,1.561056,3.060026,0.1385752,3.851258,0.1183632,3.219698,3.034039,0.6108941999999999,4.179398,0.0,1.736816,2.965271,2.027214,2.671518,2.335193,3.354502,2.528299,0.01375718,3.200213,1.724216,1.720386,2.9710970000000003,2.939891,0.8943743000000001,2.263555,0.08913768,2.463027,3.249489,3.61604,0.5290988,1.872489,0.03657517,1.231295,0.5354504,1.040702,0.3804863,0.0,0.0,2.219618,3.368664,0.2105424,4.107469999999999,3.617759,1.840504,0.3183334,0.01924316,0.6586595999999999,0.0,1.370983,0.8289790000000001,0.07214946,0.5138924,0.01568467,0.0,3.092703,0.0,3.130355,0.4908528,3.835679,0.06277809,0.0,3.027352,2.4795130000000003,1.328162,2.075395,2.376642,1.080985,0.5455061999999999,2.344331,0.0,3.128296,0.0,1.412419,0.8872655999999999,0.0,0.005539004,3.227331,0.0,1.164449,1.327124,0.650395,0.0,0.1667837,0.06709126,0.0,0.02192334,2.766511,3.334332,0.0,3.137739,2.656652,1.051452,1.7345130000000002,3.176329,3.283585,1.702489,0.02687111,2.650802,2.742292,0.02701799,0.0,0.2894722,0.8818531999999999,1.787852,4.1554720000000005,4.174526,0.1140921,0.0,0.0,0.0,0.0,2.321427,0.04120307,0.5863055,1.181762,0.0,0.0,0.0,1.073286,2.961247,0.3333023,2.31426,3.310048,2.729716,2.269978,0.01495969,4.322752
AGAP3,0.3574389,0.0,0.7808307,0.0,0.0,0.0,0.006551266,0.0,0.0,0.02300492,0.0,0.0,0.0,0.9040679,0.6479254,0.0,0.07008956,0.0,0.05220838,0.0,1.107644,0.006317242,0.0,0.2213848,0.0,0.06521538,0.0,0.8350781999999999,1.291054,0.2838569,0.0,0.1283174,0.0,0.0061039319999999,0.03419092,0.0,0.01666987,0.0,0.0,1.023124,0.4515838,0.0,0.01790372,0.3385818,0.8326384,0.0,0.008474499,0.0,0.0,0.0,0.1729677,0.2999177,0.0,0.9749098,0.147692,0.03106454,0.0,0.06132323,0.09804995,0.09035268,1.317896,0.0,0.0,0.0,0.2978930999999999,0.0,0.05648395,0.0048656609999999,0.0,0.507061,0.02635543,0.0,0.0,0.0,0.01124938,0.0,1.093055,0.4055015,0.0,1.995354,0.8590101000000001,0.0,0.00809685,0.01701359,0.0,0.0,0.7883379,0.0,0.0,0.0,0.007370297,0.0,0.3426117,0.05478533,0.0,0.0,0.0,0.0,0.0,0.0,2.15604,0.0,0.0,0.183612,0.0,0.01252972,1.641907,0.1958244999999999,0.0,0.0,0.1411213,0.02154699,0.7441605,1.210742,0.0,0.0,0.0,0.0175585,0.783382,0.0,0.0,0.03752364,0.6608746999999999,0.0,0.0,0.0,1.105206,0.0,0.0,0.4726460999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNH1,3.4347540000000003,3.507274,3.025998,0.5295474,4.214171,1.702594,2.111809,0.7091979,4.564263,3.53561,3.5047620000000004,2.188996,4.229882,2.537259,4.225704,2.256507,2.099484,3.601173,3.954368,0.7993604999999999,1.780211,2.486691,4.065442,4.525656,2.381406,3.522933,3.946424,3.329269,3.808077,3.782474,0.09576729,3.712448,2.901807,2.549525,4.613879,3.868724,1.350272,4.67579,3.832575,3.224186,4.749509,2.957783,1.6933189999999998,2.982782,2.513528,3.975977,0.7981365,3.4772730000000003,4.944929,4.618519999999999,0.2506307,3.334076,3.563331,3.394649,3.881766,0.0537181,2.213709,1.786786,3.07859,4.132956,2.265438,0.0,0.8005205,1.393051,3.985097,2.991813,3.3481690000000004,3.5038050000000003,3.457563,3.581859,2.285848,2.681068,3.997733,4.742818,3.222222,4.395135,4.411265,4.323525,1.2738969999999998,3.485893,0.7577941,2.065241,2.313067,4.497408999999999,2.5121830000000003,2.665614,1.699302,1.1885940000000002,0.7951946999999999,2.192108,3.165418,1.1186120000000002,3.18767,2.240119,3.340133,4.349256,3.823041,3.126389,2.426718,3.676836,0.6498745,3.61593,2.776398,3.76839,2.206607,4.252236,3.412917,4.397001,1.27114,4.259944,2.828847,3.12486,3.510538,4.274078,4.097339,3.918916,0.5885058000000001,2.896396,0.9121334,3.1622790000000003,3.602917,3.248522,0.6966416999999999,2.997432,2.1629110000000003,2.890996,3.038647,2.668768,4.153543,0.1857711,1.77973,3.2859260000000003,1.599886,0.8916459000000001,3.160384,2.26444,3.673924
UFC1,3.02720572556799,2.8255790758499404,2.76366734242938,1.3461335135134098,2.4807830699602698,0.493981613951101,1.74121238076996,1.45414689397711,0.0,1.61702171436295,2.69422613657897,1.24238976407122,3.63136681265221,0.0,2.13886134763399,2.69355028671196,2.20149901718973,2.68309298485138,1.47242863863619,3.9848364043755495,2.41721643504251,0.8750805805613241,2.3430434585445097,0.353835353250284,1.70952937339232,3.0527890739058194,2.83860463863168,2.25702888628877,2.22150054327425,2.8026106177212595,1.60239460275045,2.38619934491598,2.4053077500237,2.00955624100902,2.5219260162986803,1.93963723777389,2.0125967557436897,0.0139453761389154,0.0,3.08372572728766,2.04001614969239,0.352394862360764,2.99853835540017,2.15429706968333,2.85111482087741,0.3279137313669379,2.98381465650525,1.31196280161043,0.0841590954477534,2.5650475691558,3.49492990361638,0.0488699822757257,0.0969789481541303,0.0813937424045546,3.15474621346721,3.27848200402202,1.65836166371757,0.1549765438412569,0.0,0.100778949602622,2.36185313107614,0.0,2.437145418765529,2.65846188429682,0.0,3.3339711361744904,0.0133740765170523,1.71843291215244,1.48791617360991,2.90921896845545,2.08235001930272,2.77844006405113,0.0,0.3925977812450429,1.44276975266758,2.33559458470979,0.0,2.4829580580750896,3.3519386749595697,1.4898571827393503,2.02705389589532,0.0454917994139111,0.0,0.1041895394395569,2.09930655551128,0.0,0.6518791624953111,2.36399721856731,0.0,1.89319206197473,0.0,0.0,1.2102851432540702,0.110915398168494,2.7934843344517004,1.17920742598707,1.4726795915096995,3.1508000009956003,1.5591973916091002,0.2367668566951929,0.0,2.3830310379403,2.5415161046887498,1.8037518770452297,3.07626898507147,0.0,0.0,0.0,2.36851220580824,1.62211324372324,0.202559011118378,0.0871709499301831,0.5396786753947229,0.289251127185484,2.3103581846440298,2.06005953295205,2.19979289406972,0.0,0.0166534247994983,0.0,1.96355161946092,1.73004706725938,2.7596626993465696,1.05481968807644,1.2050211259621295,3.0095200044585,2.3405656183806403,0.230554029990363,0.0,0.576815935906235,1.7710888382115,2.84693385238853,0.0102041299038913,1.97514245210074,2.92609844142748,0.3696534005724199,1.6788346423968703
CLIC4,0.1395694999999999,1.013218,1.99373,0.4269063,1.310365,0.544408,1.408801,1.037077,1.293116,1.516575,0.5738139,3.453796,1.54692,0.03930809,1.019028,2.453971,1.525493,2.842347,0.1320747,0.7062684,0.9832687,3.15435,1.843575,0.7156308000000001,1.296432,1.616215,0.5860754,1.708434,0.4329639,1.065742,0.9382758,1.772212,0.1332991,3.05585,2.258563,0.1599627,2.14935,2.833879,2.002567,1.744316,0.5487996,1.050733,1.4658209999999998,1.482344,1.158099,0.3956066,0.8245403,0.3627752,0.1635902,1.133135,0.004896401,0.1536794,0.4401916,1.9904,0.5124277,0.2628568,1.020808,1.669816,1.390134,1.6928330000000005,1.009466,1.608219,0.3647249,0.4966399,1.064122,0.5892434,1.463715,2.446698,1.035265,0.5240955,2.534289,0.6618582,0.0,2.349785,1.405877,2.122052,0.06846441,0.558106,3.220759,0.003076759,1.862712,0.009928277,0.4305382,0.07691545,0.1916605,0.004088502,0.5836319999999999,0.0,1.739641,1.330142,0.6552539000000001,0.3867981,0.4670061,0.2860388,0.2367373,0.3505440999999999,1.565089,0.05896565,0.7148268,1.888749,0.4611133,2.341388,2.78881,2.670871,1.915126,1.62487,2.7760700000000003,1.518486,3.216108,2.48195,1.7774029999999998,1.995348,0.1370642999999999,2.052685,2.525772,2.82796,0.2858075,0.8700882999999999,2.14361,0.0352097,1.928389,2.391726,2.410037,1.256888,3.401256,0.7263781,2.357729,1.6845869999999998,2.98747,2.855367,2.877403,1.568311,1.711285,1.6813080000000002,3.408946,1.103742,4.111923
PFN1,6.169034,5.451683999999999,5.4554,4.738317,6.24546,5.686579,5.088533,4.768075,5.422752,4.886486,4.920208000000001,3.215261,5.757432,5.642247,6.099819999999999,2.1948950000000003,1.5282870000000002,1.566248,5.283405,5.135593,5.236152,2.754239,3.155361,5.798058,5.330002,5.01451,5.322376,5.949012000000001,5.246099,4.303282,5.323672,5.694794,5.560249,3.0230330000000003,2.554316,5.677014,4.862976000000001,2.804265,3.895439,4.676209,6.174334,1.855448,5.381023,4.7500290000000005,5.172353,4.814319,4.101125,5.148498,5.040571,5.313083,5.050891,6.175633,4.883252,4.944422,5.544153,4.555904,5.402612,3.914725,5.233571,5.360884,4.850788,5.04966,5.160781,5.345903,4.888302,4.654778,5.034978,3.362917,2.759265,4.633491,5.786682,5.277133999999999,5.40179,2.768012,3.036079,3.138421,5.335715,5.089232,3.4880150000000003,5.727957,4.317666,5.353602,4.202563,5.224298,5.641605,4.846322,3.994823,5.391164,3.605656,2.939036,2.336491,2.888722,4.3179620000000005,3.89567,4.676257,3.290374,2.438721,4.754058000000001,3.872871,2.599555,4.117019,3.220038,3.996696,3.292902,3.763875,3.296854,2.477553,2.814703,3.247987,2.466239,3.549374,3.847439,3.363353,2.891695,1.511899,2.4856,3.303525,3.5718940000000003,4.112403,2.2711080000000003,2.4922880000000003,3.217827,2.589289,3.634589,2.137377,3.117673,2.493343,1.752632,3.833322,3.596105,2.184929,2.7659700000000003,2.543234,2.616996,2.841816,2.798902,3.04635
HERPUD1,2.524942,4.263086,3.536878,3.917558,4.845612,2.368135,3.101125,4.094767,4.182702,3.068676,4.417109,2.23601,4.255616000000001,1.98331,2.335086,0.3270488,5.106163,3.672863,2.972992,5.293273999999999,1.707818,3.38659,4.1728510000000005,0.8391628000000001,1.265268,3.121777,0.6449342,1.7423970000000002,1.7834279999999998,2.281422,2.750639,0.5896578,1.545494,2.267472,0.3859901,3.422675,1.254551,0.7094226,2.349691,2.627087,2.173768,1.438497,2.134898,0.2791137999999999,1.826499,0.6985683000000001,3.011063,2.508214,0.4943327999999999,0.25925,0.0326817,1.314006,2.351599,2.615255,2.483162,1.7802630000000002,2.360059,1.617815,2.406151,1.933458,0.004358461,2.456107,2.0823270000000003,2.369144,2.851409,0.6596324,0.9362183,2.69309,2.193376,3.649913,1.304794,1.93032,1.379973,2.75486,2.665555,2.393218,0.1418468,0.3627559999999999,1.262268,0.355032,0.1631106,2.161452,0.0487388,1.649846,1.911465,0.131501,2.517971,0.8185003000000001,0.01816643,0.00422195,0.0,0.6674406999999999,2.2194580000000004,0.01129073,2.629434,3.251953,0.1675502999999999,1.7831400000000002,0.5354378000000001,0.5435996,3.58957,0.0,1.379446,0.7463218,1.999877,1.313151,2.8426970000000003,0.0,2.932678,1.185947,0.02142068,2.309304,0.5023612000000001,0.3144204,3.183532,3.316449,3.931342,2.344064,0.1642847,0.03447019,0.6213808000000001,2.920164,0.1612515,0.03924542,0.8946274999999999,3.128267,3.172994,0.01367336,3.550667,1.53918,1.533666,0.0,0.1112413,2.80462,0.0,3.035132,2.261469
SRP14,3.109804,3.624447,4.261463,3.460833,2.945932,4.521808999999999,3.731589,3.437097,2.23214,2.6949400000000003,4.010823,3.704192,2.759843,2.505401,3.230144,2.500662,3.325002,4.277462,4.377776,2.6947400000000004,4.049251,3.499512,2.010826,3.991832,3.419324,3.512405,3.296575,3.336936,2.509043,3.816555,2.996052,2.7750470000000003,3.598633,3.886639,3.753339,3.10147,2.748576,1.54843,3.011821,2.851529,3.837643,3.239719,3.011851,2.777474,3.610808,3.35451,4.294586,3.265635,4.381029,3.749989,3.16493,3.174373,1.98215,3.234273,3.99079,2.690561,3.84513,1.480624,4.213632,3.639469,4.657759,2.754049,2.82947,1.828784,3.113328,2.031784,0.0,1.479576,3.301272,1.230978,2.774205,3.672207,2.585423,2.4050580000000004,3.328809,3.903731,3.696369,0.5376479000000001,3.303088,1.566943,4.744497,3.088802,3.985696,3.760415,2.551383,1.954639,0.0,4.034007,2.727959,3.504196,3.920404,3.11914,4.49335,0.2857838,3.5676620000000003,2.873835,1.317516,4.089601999999999,0.638521,3.990442,0.8831473,2.813293,4.008196,2.1253490000000004,3.426314,4.399785,2.822527,1.657503,3.698404,2.848349,0.05306941,0.390453,3.874999,2.719919,3.214657,2.126241,2.232974,2.777631,0.06122817,3.364205,3.883849,4.014308,3.209793,3.963799,3.867434,5.082764,2.118598,2.708536,2.82712,3.614337,0.0,2.922569,4.093567,1.7126990000000002,3.447418,0.0,3.331528
ATP5H,4.166172,4.453134,4.3863900000000005,4.301019999999999,4.485627,4.561617,1.101823,3.501968,2.035457,4.849428,3.5157800000000003,3.234655,4.346044999999999,3.184769,4.257968,2.796669,3.009407,2.535675,4.631251,4.048302,3.748925,4.71902,3.796678,3.351283,5.01975,3.470907,4.81801,4.413003,4.443847,4.417694,4.537625,3.756233,3.87714,3.656473000000001,3.403014,3.99196,4.510163,3.852934,3.112364,4.172633,3.797116,4.151184,3.389961,2.745991,4.182679,4.820365,4.5187040000000005,4.460671,3.73758,4.108480999999999,3.633818,3.865832,4.317408,3.951831,5.4665230000000005,4.843696,3.322425,4.3084370000000005,4.842015,2.989348,4.592283,3.73375,3.005962,4.239315,4.325747,3.851312,3.465588,3.981028,3.2879620000000003,4.192802,4.7768,2.998695,3.894817,3.5300769999999995,3.759343,2.851919,4.135339,3.636005,3.644481,1.6889490000000005,4.279428,4.345077,3.400498,3.834794,4.609388,2.138192,4.401714,4.533785,4.068121,3.971552,4.59486,2.823435,2.802505,1.851623,4.206157,2.182982,4.15022,3.415859,3.201934,1.694952,2.919076,3.735584,3.903766000000001,3.5065160000000004,4.300333999999999,4.135954,4.522012999999999,4.029421,4.328376,3.59629,0.0,2.397037,4.39709,4.331471,4.152337999999999,4.8063970000000005,2.8040580000000004,3.5470550000000003,3.636354,1.621566,4.285836,4.209544999999999,2.708521,4.769691000000001,3.702165,4.534951,1.6030799999999998,3.940788,3.088487,2.389764,4.185557,3.062418,3.614293,4.356669,3.83676,4.167172,3.839804
