Gene1,Gene2
IKZF1,NECAP2
IKZF1,FGFR1OP
IKZF1,USP14
IKZF1,ZMIZ1
IKZF1,RASSF4
IKZF1,CD300A
IKZF1,SCARB1
IKZF1,HDGF
IKZF1,SLC28A2
IKZF1,FES
IKZF1,MCOLN2
IKZF1,KPNA3
IKZF1,OTULINL
IKZF1,GMIP
IKZF1,BC005561
IKZF1,TRIB3
IKZF1,HLF
IKZF1,UBE2C
IKZF1,SLC35E1
IKZF1,SESN1
IKZF1,TMEM176A
IKZF1,IL21R
IKZF1,CYP4V3
IKZF1,ABL2
IKZF1,ANGPT1
IKZF1,PAK1
IKZF1,LAP3
IKZF1,GEM
IKZF1,HACD3
IKZF1,ABCG2
IKZF1,MGAT5
IKZF1,H2-OB
IKZF1,AURKB
IKZF1,CD244A
IKZF1,HDAC11
IKZF1,STT3A
IKZF1,NUSAP1
IKZF1,SPPL2B
IKZF1,ALDH9A1
IKZF1,MR1
IKZF1,ATP6AP2
IKZF1,AP1S2
IKZF1,TGTP2
IKZF1,TGTP1
IKZF1,RPA1
IKZF1,ARHGAP15
IKZF1,ZFP467
IKZF1,ERLIN1
IKZF1,HERPUD1
IKZF1,SLC43A3
IKZF1,PSEN1
IKZF1,HCFC1
IKZF1,GOLT1B
IKZF1,TBC1D9B
IKZF1,PTGS1
IKZF1,USP42
IKZF1,HID1
IKZF1,ARFGEF2
IKZF1,SLC20A1
IKZF1,CDC6
IKZF1,RPAP1
IKZF1,EIF1AD
IKZF1,SPC24
IKZF1,FTSJ3
IKZF1,FRRS1
IKZF1,IDH3A
IKZF1,SELL
IKZF1,RAB37
IKZF1,KCTD20
IKZF1,ELMO2
IKZF1,S100A6
IKZF1,LMO4
IKZF1,CASP1
IKZF1,PRELID3B
IKZF1,CD82
IKZF1,VAV1
IKZF1,TAF12
IKZF1,MYO1F
IKZF1,POLA2
IKZF1,MCM10
IKZF1,SARAF
IKZF1,MFSD10
IKZF1,CDCA3
IKZF1,ISYNA1
IKZF1,TSPAN3
IKZF1,STT3B
IKZF1,NPDC1
IKZF1,PHF6
IKZF1,IMMT
IKZF1,TRIM59
IKZF1,SORT1
IKZF1,CYFIP2
IKZF1,PTCD3
IKZF1,STRAP
IKZF1,TSC22D3
IKZF1,LGALS1
IKZF1,FAM91A1
IKZF1,WDR55
IKZF1,SPCS3
IKZF1,UBAC1
IKZF1,KNSTRN
IKZF1,G6PDX
IKZF1,IRF8
IKZF1,CDKN1A
IKZF1,CD44
IKZF1,GOLPH3
IKZF1,LMAN2L
IKZF1,IFI209
IKZF1,CTR9
IKZF1,IARS2
IKZF1,SGPP1
IKZF1,LTB
IKZF1,EPAS1
IKZF1,ARHGEF39
IKZF1,DHFR
IKZF1,SFXN1
IKZF1,CERS6
IKZF1,UMPS
IKZF1,NPLOC4
IKZF1,PIM2
IKZF1,CTSZ
IKZF1,FUT7
IKZF1,RHOF
IKZF1,CNRIP1
IKZF1,TM7SF3
IKZF1,LACTB
IKZF1,GBP2
IKZF1,ARL11
IKZF1,FAM171A1
IKZF1,MED16
IKZF1,SYTL1
IKZF1,SLA
IKZF1,CST7
IKZF1,REXO2
IKZF1,INPP5B
IKZF1,ANKRD44
IKZF1,CERK
IKZF1,PRR5
IKZF1,FDFT1
IKZF1,SPIDR
IKZF1,LDHB
IKZF1,ITCH
IKZF1,BDH2
IKZF1,SLC39A6
IKZF1,ELP2
IKZF1,GCLC
IKZF1,DEF8
IKZF1,TFR2
IKZF1,MAGED2
IKZF1,RNF122
IKZF1,TGFBR1
IKZF1,RPN1
IKZF1,DOK2
IKZF1,NUP88
IKZF1,DENND2D
IKZF1,TINAGL1
IKZF1,CYC1
IKZF1,FLNB
IKZF1,NAP1L3
IKZF1,GCNT2
IKZF1,TPX2
IKZF1,IGFBP4
IKZF1,RGS1
IKZF1,ARID2
IKZF1,GNG12
IKZF1,MEMO1
IKZF1,SLC19A1
IKZF1,CSF1R
IKZF1,GM5111
IKZF1,TCN2
IKZF1,ALAS1
IKZF1,RORC
IKZF1,JPT1
IKZF1,HEXA
IKZF1,ZFP36
IKZF1,KIF13A
IKZF1,CFP
IKZF1,UBL4A
IKZF1,CBX7
IKZF1,NUPR1
IKZF1,DDX60
IKZF1,MAN2A2
IKZF1,CCDC50
IKZF1,PLD3
IKZF1,CREB5
IKZF1,PTGR1
IKZF1,KPNA1
IKZF1,EBI3
IKZF1,RASA4
IKZF1,GRIA3
IKZF1,RPP40
IKZF1,PLXNC1
IKZF1,PLAG1
IKZF1,RORA
IKZF1,YBX1
IKZF1,DDX58
IKZF1,MSMO1
IKZF1,SMPDL3A
IKZF1,RACGAP1
IKZF1,THEMIS2
IKZF1,TIMP2
IKZF1,TNFAIP2
IKZF1,EMB
IKZF1,GPR65
IKZF1,AKAP8L
IKZF1,FGL2
IKZF1,SOAT1
IKZF1,TMEM50B
IKZF1,FAM189B
IKZF1,EIF4ENIF1
IKZF1,TGM2
IKZF1,MTMR1
IKZF1,ADSL
IKZF1,GPR160
IKZF1,SLCO3A1
IKZF1,SLC26A2
IKZF1,GANAB
IKZF1,HDGFL3
IKZF1,PADI4
IKZF1,SERPINB1A
IKZF1,RAB31
IKZF1,SGCE
IKZF1,USP10
IKZF1,APOE
IKZF1,ST6GALNAC4
IKZF1,GRK3
IKZF1,NUDT4
IKZF1,ERGIC1
IKZF1,MTFR1
IKZF1,MRPL37
IKZF1,TSPAN2
IKZF1,MS4A6C
IKZF1,TENT5A
IKZF1,SLC29A1
IKZF1,MTUS1
IKZF1,KCNK5
IKZF1,NDRG2
IKZF1,MTOR
IKZF1,STOM
IKZF1,TRIM30D
IKZF1,MEIS1
IKZF1,TLE2
IKZF1,TMEM97
IKZF1,GRINA
IKZF1,METTL27
IKZF1,F11R
IKZF1,PLEK
IKZF1,IFI27L2A
IKZF1,SRM
IKZF1,SPNS2
IKZF1,NFAM1
IKZF1,BACE1
IKZF1,H2-AA
IKZF1,NEURL3
IKZF1,FLNA
IKZF1,PEAR1
IKZF1,PBX1
IKZF1,HMGB3
IKZF1,TSPOAP1
IKZF1,OSGIN1
IKZF1,IRF7
IKZF1,HACD4
IKZF1,RAB44
IKZF1,EMILIN1
IKZF1,KIF17
IKZF1,FLOT2
IKZF1,RAB38
IKZF1,CASP4
IKZF1,PYGM
IKZF1,PRTN3
IKZF1,SLC44A2
IKZF1,NSD2
IKZF1,SVIP
IKZF1,MAPKAPK3
IKZF1,NFIA
IKZF1,IRF6
IKZF1,RP2
IKZF1,ABCB10
IKZF1,SPNS3
IKZF1,XRCC3
IKZF1,SORL1
IKZF1,ADA
IKZF1,SLC18A2
IKZF1,SELENBP1
IKZF1,FGGY
IKZF1,ARRDC4
IKZF1,HIF3A
IKZF1,LY6A
IKZF1,SIRPA
IKZF1,IL12A
IKZF1,BATF2
IKZF1,CTTN
IKZF1,BTK
IKZF1,CASP12
IKZF1,TNIP3
IKZF1,IFI44
IRF8,CYBC1
IRF8,H2-Q6
IRF8,TLR4
IRF8,GBP7
IRF8,GBP3
IRF8,PHF11B
IRF8,ZEB2
IRF8,IRGM2
IRF8,CD53
IRF8,IGTP
IRF8,CD274
IRF8,CASP1
IRF8,GNS
IRF8,RTP4
IRF8,NAPSA
IRF8,CD68
IRF8,DDX60
IRF8,RBPMS
IRF8,ICAM1
IRF8,SAMD9L
IRF8,LSP1
IRF8,GATM
IRF8,TMEM229B
IRF8,FOXRED1
IRF8,OASL2
IRF8,CLEC12A
IRF8,CFP
IRF8,ZFP945
IRF8,FES
IRF8,CENPA
IRF8,TGTP2
IRF8,GIMAP6
IRF8,ISG20
IRF8,NCEH1
IRF8,ARID3B
IRF8,LY86
IRF8,GBP2
IRF8,ARID5A
IRF8,METTL7A1
IRF8,ARL8B
IRF8,FCER1G
IRF8,PHKB
IRF8,HJURP
IRF8,SNX30
IRF8,XAF1
IRF8,ELF1
IRF8,UBA7
IRF8,PFKP
IRF8,UNC93B1
IRF8,SYNJ1
IRF8,BC035044
IRF8,DEK
IRF8,CTSZ
IRF8,TRIM35
IRF8,CD74
IRF8,TRIM30D
IRF8,NAMPT
IRF8,DNAJC10
IRF8,H2-AA
IRF8,RIN3
IRF8,E2F8
IRF8,SLFN2
IRF8,STAT2
IRF8,OAS3
IRF8,EPSTI1
IRF8,RGS18
IRF8,VAV3
IRF8,CLTC
IRF8,CD300A
IRF8,CLN5
IRF8,CSF2RB
IRF8,ACOX3
IRF8,ELMO2
IRF8,GRK3
IRF8,FTSJ3
IRF8,ACOT9
IRF8,ATAD1
IRF8,ATP8B4
IRF8,MLKL
IRF8,PARVG
IRF8,SELENOP
IRF8,IL12A
IRF8,TM6SF1
IRF8,APOE
IRF8,TMEM33
IRF8,TUBA4A
IRF8,TNFRSF21
IRF8,EBI3
IRF8,HSPA4
IRF8,MS4A6C
IRF8,SERPINB9
IRF8,NFAM1
IRF8,RAD51AP1
IRF8,SIRPA
IRF8,ME2
IRF8,TGTP1
IRF8,HELLS
IRF8,IKZF1
IRF8,CYP4V3
IRF8,ANGPT1
IRF8,GNG2
IRF8,FCGR2B
IRF8,IFI203
IRF8,EDEM1
IRF8,CD48
IRF8,NSD2
IRF8,ST6GALNAC4
IRF8,UPP1
IRF8,TCIRG1
IRF8,RARB
IRF8,HUS1
IRF8,LMAN2L
IRF8,NCF1
IRF8,CTSO
IRF8,SYK
IRF8,NFATC2
IRF8,INTS13
IRF8,CTTN
IRF8,BID
IRF8,NUBP2
IRF8,MIS12
IRF8,WDR43
IRF8,TBC1D10C
IRF8,NDRG1
IRF8,HNRNPLL
IRF8,CDCA4
IRF8,GOLIM4
IRF8,DOCK10
IRF8,UBE2L6
IRF8,GMIP
IRF8,CTLA2B
IRF8,GALNT6
IRF8,CD82
IRF8,NCLN
IRF8,H2-OB
IRF8,TMX3
IRF8,ITGAL
IRF8,ARRDC4
IRF8,DDX20
IRF8,SF3B3
IRF8,DENND2D
IRF8,IRF9
IRF8,LY6C2
IRF8,NUDT19
IRF8,HAAO
IRF8,TESPA1
IRF8,CDCA5
IRF8,IGSF6
IRF8,TBC1D5
IRF8,TMEM154
IRF8,NDUFA10
IRF8,CNRIP1
IRF8,TMEM173
IRF8,PSEN1
IRF8,FUT7
IRF8,EIF4ENIF1
IRF8,NFAT5
IRF8,WDR5
IRF8,ELAC2
IRF8,DPP8
IRF8,ZDHHC13
IRF8,MRPL20
IRF8,SHISA5
IRF8,FAM76B
IRF8,TYROBP
IRF8,RACGAP1
IRF8,TMEM206
IRF8,BTK
IRF8,ZDHHC6
IRF8,TFG
IRF8,ZFP367
IRF8,KCTD12
IRF8,CLEC4E
IRF8,XRCC6
IRF8,PIK3R1
IRF8,PLEK
IRF8,CERS6
IRF8,EIF1AD
IRF8,MGAT1
IRF8,SCARB1
IRF8,IDH1
IRF8,RAP1B
IRF8,QARS
IRF8,LCP2
IRF8,MTOR
IRF8,GFI1B
IRF8,MYO1G
IRF8,EZR
IRF8,EML4
IRF8,CDKN1A
IRF8,LDHB
IRF8,ABCB8
IRF8,SERPINA3G
IRF8,CST7
IRF8,FGFR1OP
IRF8,DUS1L
IRF8,PSMC2
IRF8,TXNIP
IRF8,DHRS3
IRF8,CYB5R1
IRF8,CCDC137
IRF8,NUF2
IRF8,SRSF1
IRF8,HARS
IRF8,ABL1
IRF8,ARL11
IRF8,UMPS
IRF8,TCF19
IRF8,TES
IRF8,METAP1
IRF8,IFI209
IRF8,HACD4
IRF8,ZFP53
IRF8,TIMM29
IRF8,MCM7
IRF8,PLIN3
IRF8,RPRD1B
IRF8,REXO4
IRF8,PRIM2
IRF8,BCAP29
IRF8,ZFP35
IRF8,CREB5
IRF8,RTEL1
IRF8,ARHGAP15
IRF8,KIF22
IRF8,SZT2
IRF8,GUSB
IRF8,HACD3
IRF8,MCM4
IRF8,GIMAP5
IRF8,ETF1
IRF8,MORC3
IRF8,SNRNP200
IRF8,TBXAS1
IRF8,PTGS1
IRF8,TMEM184C
IRF8,RP2
IRF8,SIGLECG
IRF8,ENG
IRF8,ALDH18A1
IRF8,BUB1B
IRF8,TIFAB
IRF8,SGMS1
IRF8,CNIH1
IRF8,MARS
IRF8,LONP2
IRF8,B230219D22RIK
IRF8,PLEKHO2
IRF8,DENND1C
IRF8,CCNE2
IRF8,RETREG1
IRF8,GM4951
IRF8,CENPK
IRF8,STT3A
IRF8,LRRC59
IRF8,ARHGEF39
IRF8,OTUD6B
IRF8,NUDCD1
IRF8,DNAJC9
IRF8,PIK3IP1
IRF8,TRMT6
IRF8,SMC2
IRF8,IIGP1
IRF8,CBFB
IRF8,KIF20B
IRF8,S100A6
IRF8,CSF1R
IRF8,BTAF1
IRF8,NOP2
IRF8,BATF2
IRF8,NUS1
IRF8,H2-DMA
IRF8,GMFB
IRF8,TOP3B
IRF8,CKAP2L
IRF8,OSGIN1
IRF8,D1ERTD622E
IRF8,ATP10A
IRF8,UBR7
IRF8,NDUFS1
IRF8,DNM1L
IRF8,TBL3
IRF8,E2F4
IRF8,DOK2
IRF8,NAP1L3
IRF8,TEC
IRF8,NAA50
IRF8,MTMR1
IRF8,ATAD2
IRF8,NUP155
IRF8,KNSTRN
IRF8,ATP6AP2
IRF8,PSAT1
IRF8,MIS18BP1
IRF8,HASPIN
IRF8,GTF2H1
IRF8,CD244A
IRF8,CENPO
IRF8,1700017B05RIK
IRF8,SULT1A1
IRF8,XPC
IRF8,GCNT2
IRF8,EIF2S1
IRF8,CENPF
IRF8,SCARF1
IRF8,CIPC
IRF8,BUB1
IRF8,RANGAP1
IRF8,NARS
IRF8,CCL4
IRF8,STT3B
IRF8,USP10
IRF8,FAM111A
IRF8,CHORDC1
IRF8,RPP40
IRF8,ADSL
IRF8,TSPAN14
IRF8,PSME4
IRF8,HAT1
IRF8,CDCA3
IRF8,PRMT5
IRF8,MDN1
IRF8,INO80D
IRF8,VSIR
IRF8,ABCE1
IRF8,AURKA
IRF8,HSPH1
IRF8,SVIP
IRF8,GM1966
IRF8,MEIS1
IRF8,ACSS2
IRF8,PRPF4
IRF8,HIF3A
IRF8,CALCRL
IRF8,VAV1
IRF8,TNPO1
IRF8,BIRC5
IRF8,PSMD6
IRF8,FEM1B
IRF8,NEDD1
IRF8,NUP107
IRF8,MYO5A
IRF8,DHX33
IRF8,HDGF
IRF8,SERP1
IRF8,SMARCA2
IRF8,MS4A3
IRF8,ZBTB20
IRF8,IMMT
IRF8,CLPTM1L
IRF8,TRPS1
IRF8,KAT7
IRF8,EIF2B1
IRF8,FCGR3
IRF8,CASP4
IRF8,RNF4
IRF8,FAM102B
IRF8,INPP5B
IRF8,PHB2
IRF8,CENPE
IRF8,GPD1L
IRF8,ATP1B3
IRF8,PLD3
IRF8,NUPR1
IRF8,GFM1
IRF8,SPC25
IRF8,MYC
JUN,CREB5
JUN,CDT1
JUN,COLGALT1
JUN,TMX4
JUN,SLC35A4
JUN,BTG2
JUN,GUSB
JUN,CAPG
JUN,CD63
JUN,ABCB8
JUN,CD68
JUN,TRIM47
JUN,ATP8B4
JUN,CLEC12A
JUN,CCL4
JUN,NEURL3
JUN,HSPA1A
JUN,MTMR4
JUN,PPP1R15A
JUN,CISH
JUN,SHISA5
JUN,PLEK
JUN,SLFN2
JUN,LRRC8B
JUN,SPI1
JUN,TMEM229B
JUN,PRC1
JUN,TGM2
JUN,ACSS2
JUN,UBA7
JUN,GBP3
JUN,ATAD1
JUN,CSE1L
JUN,CLTC
JUN,TNPO1
JUN,LACTB
JUN,NFKBIA
JUN,TCIRG1
JUN,OSGIN1
JUN,KLF6
JUN,PLD3
JUN,ETF1
JUN,NCAPG2
JUN,HK3
JUN,CD44
JUN,LSP1
JUN,NARS
JUN,TPM4
JUN,TRIB3
JUN,SLC30A5
JUN,SIRPA
JUN,HAT1
JUN,EBI3
JUN,EZR
JUN,XAF1
JUN,DUSP1
JUN,ELMO2
JUN,NDUFA10
JUN,QARS
JUN,CAMK2D
JUN,RTP4
JUN,ELF1
JUN,PLIN3
JUN,SMARCA2
JUN,NAMPT
JUN,SLCO4A1
JUN,BPIFC
JUN,GBP7
JUN,PDE4B
JUN,H2-Q6
JUN,TUBGCP2
JUN,LRRC59
JUN,CLEC4E
JUN,ANXA2
JUN,CYP4V3
JUN,CFP
JUN,NOLC1
JUN,SLPI
JUN,UBE2L6
JUN,TXNIP
JUN,TMEM154
JUN,MARS
JUN,F2R
JUN,SYNJ1
JUN,RUVBL2
JUN,GYS1
JUN,TFG
JUN,TMEM33
JUN,CTLA2B
JUN,DEF8
JUN,RANGAP1
JUN,HJURP
JUN,SLC31A1
JUN,UAP1
JUN,GBP2
JUN,TNIP3
JUN,ZEB2
JUN,ZFAND5
JUN,CD244A
JUN,TXNDC11
JUN,REL
JUN,BTAF1
JUN,PHF11B
JUN,RFC4
JUN,ARL11
JUN,FIGNL1
JUN,RAD51AP1
JUN,SGMS1
JUN,RBPMS
JUN,OAS3
JUN,UPP1
JUN,PTPRS
JUN,ISG20
JUN,FEM1B
JUN,PTPRE
JUN,E2F8
JUN,DHX33
JUN,CTC1
JUN,ELOVL5
JUN,SLC25A38
JUN,CDCA5
JUN,HSPA4
JUN,NDC80
JUN,GOLPH3
JUN,KCTD20
JUN,TOR3A
JUN,NUBP2
JUN,MIEF1
JUN,PAK1
JUN,RETREG1
JUN,BIRC5
JUN,CENPA
JUN,IGSF6
JUN,PATL1
JUN,GALNT6
JUN,IFI203
JUN,NUP107
JUN,TMEM43
JUN,RGCC
JUN,TNFRSF21
JUN,DCK
JUN,HERPUD1
JUN,SMPDL3A
JUN,PPM1F
JUN,CBX5
JUN,KPNA3
JUN,ARID3B
JUN,LONP1
JUN,LY9
JUN,TYROBP
JUN,ZFP367
JUN,GIMAP6
JUN,SHCBP1
JUN,GEM
JUN,RGS1
JUN,DDX20
JUN,ABCE1
JUN,NFE2
JUN,CALCRL
JUN,PCMTD1
JUN,CASP4
JUN,CLPTM1L
JUN,STAT2
JUN,AHCYL1
JUN,IDH1
JUN,GNS
JUN,OSBPL8
JUN,ARID5A
JUN,ENG
JUN,KAT7
JUN,ADORA2A
JUN,UHRF1
JUN,NAA50
JUN,TBXAS1
JUN,MICU1
JUN,DNAJC10
JUN,TLR4
JUN,S100A6
JUN,VDR
JUN,RAB44
JUN,GTF2F1
JUN,FOXRED1
JUN,FAM111A
JUN,ZFP945
JUN,AKNA
JUN,NECAP2
JUN,FAM136A
JUN,CS
JUN,NEDD1
JUN,NUPR1
JUN,AURKA
JUN,NCAPH
JUN,SLC35E1
JUN,ACOX3
JUN,TMEM184C
JUN,RCC1
JUN,RARB
JUN,CTSZ
JUN,RELB
JUN,TBL3
JUN,TSC22D1
JUN,LDHB
JUN,SNRNP200
JUN,KCTD12
JUN,ERLIN1
JUN,ADSSL1
JUN,CD53
JUN,CD69
JUN,PRMT5
JUN,POR
JUN,WSB1
JUN,RGS18
JUN,ARL8B
JUN,LY6A
JUN,ANKRD44
JUN,MTREX
JUN,ME2
JUN,TIMM50
JUN,TIMM29
JUN,XRCC6
JUN,NADK
JUN,DOCK10
JUN,DPP8
JUN,PHF5A
JUN,XPNPEP1
JUN,CST7
JUN,ARL6IP6
JUN,DENND1C
JUN,RNF38
JUN,PHB2
JUN,UQCRFS1
JUN,BCL2
JUN,VKORC1L1
JUN,ATF7
JUN,CENPE
JUN,GCNT2
JUN,SEC23IP
JUN,CHORDC1
JUN,PSMD1
JUN,EPRS
JUN,MAPKAPK3
JUN,IFRD2
JUN,TARS
JUN,STX3
JUN,ARRDC4
JUN,TES
JUN,PSEN1
JUN,RMND5A
JUN,WDR43
JUN,MR1
JUN,MTMR6
JUN,MGAT1
JUN,SDF2L1
JUN,STRAP
JUN,ANXA5
JUN,CDCA4
JUN,9530068E07RIK
JUN,STIP1
JUN,SESN1
JUN,RIN3
JUN,NDUFV1
JUN,ZDHHC13
JUN,DOK2
JUN,NAPSA
JUN,HDGF
JUN,KIF11
JUN,PSME4
JUN,CDCA3
JUN,METTL7A1
JUN,CUL3
JUN,PLAA
JUN,PROCR
JUN,FCGR3
JUN,NUF2
JUN,CERS6
JUN,SERPINA3G
JUN,NOL9
JUN,TBC1D10C
JUN,SAMD9L
JUN,MYO5A
JUN,YPEL3
JUN,FEM1A
JUN,PLEKHO2
JUN,CSF1R
JUN,GALNS
JUN,CD82
JUN,PTPN7
JUN,TOMM40
JUN,BYSL
JUN,MKI67
JUN,NDRG1
JUN,PIK3R2
JUN,ITSN1
JUN,ZFP35
JUN,RRM1
JUN,GTF2H1
JUN,FAM76B
JUN,TRPS1
JUN,PPP1CB
JUN,ZFP451
JUN,CD274
JUN,TNFAIP2
JUN,INCENP
JUN,DCAF13
JUN,RAP1B
JUN,HMBS
JUN,CYB5R1
JUN,PARVG
JUN,CD300A
JUN,NUP155
JUN,CKS2
JUN,FGFR1OP
JUN,MTCH2
JUN,CKAP2L
JUN,ADO
JUN,SLBP
JUN,HP
JUN,MS4A6C
JUN,ACOX1
JUN,MSMO1
JUN,RORA
JUN,KPNA1
JUN,LPCAT2
JUN,B230219D22RIK
JUN,TOPORS
JUN,USP14
JUN,CCNF
JUN,SDC4
JUN,MAD2L1
JUN,OSTM1
JUN,HACD4
JUN,D1ERTD622E
JUN,RASA4
JUN,RTEL1
JUN,ALDH18A1
JUN,PA2G4
JUN,RAD51
JUN,WDR4
JUN,FDFT1
JUN,POLR2B
JUN,THADA
JUN,NMD3
JUN,WDHD1
JUN,CCNA2
JUN,PSAT1
JUN,MED16
JUN,INTS13
JUN,CLN5
JUN,DENND2D
JUN,HAAO
JUN,DLST
JUN,BCAP29
JUN,SPCS3
JUN,NOP2
JUN,CREBRF
JUN,GMFB
JUN,EIF2S1
JUN,MDN1
JUN,USP37
JUN,TOP3B
JUN,UMPS
JUN,TBC1D5
JUN,CASP1
JUN,GSR
JUN,TFRC
JUN,LAPTM4B
JUN,DNAJC5
JUN,FAM102B
JUN,NUSAP1
JUN,NUP93
JUN,TSPAN14
JUN,DDX39
JUN,XPC
JUN,TRIM16
JUN,PPM1G
JUN,CCDC137
JUN,PFKFB3
JUN,IRF9
JUN,SUPV3L1
JUN,DUS1L
JUN,METAP1
JUN,SARAF
JUN,BC005561
JUN,PIP4K2A
JUN,PDIA4
JUN,SEC24D
JUN,SLC26A2
JUN,PARP8
JUN,ICAM1
JUN,TMEM97
JUN,NUDCD1
JUN,GRK3
JUN,TAB1
JUN,ODC1
JUN,ACAA2
JUN,MOGS
JUN,SCARB1
JUN,TRMT6
JUN,CIPC
JUN,VAV3
JUN,ELAC2
JUN,RARS
JUN,LONP2
JUN,CDC45
JUN,PRPF4
JUN,INO80D
JUN,CEP55
JUN,FUCA2
JUN,ORC2
JUN,GARS
JUN,EIF3B
JUN,MORC3
JUN,CSF3R
JUN,MCM4
JUN,ATP1B3
JUN,RPTOR
JUN,PIK3R1
JUN,USP42
JUN,SETD2
JUN,HARS
JUN,POLD1
JUN,CHRNB1
JUN,POLR1B
JUN,SRSF1
JUN,H2-DMA
JUN,MLKL
JUN,HLF
JUN,PRMT7
JUN,ABHD17B
JUN,RAD21
JUN,HUS1
JUN,PSMD9
JUN,ITGAL
JUN,DDX21
JUN,MIS18BP1
JUN,PDZK1IP1
JUN,APOE
JUN,CDKN1A
JUN,GNL3
JUN,CBFB
JUN,TRIM35
JUN,NCEH1
JUN,CTSL
JUN,AKAP8L
JUN,SEH1L
JUN,ANXA3
JUN,OTUD4
JUN,ZHX1
JUN,EIF2B1
JUN,ARFGEF2
JUN,EML4
JUN,DEK
JUN,CCDC50
JUN,PLA2G15
JUN,IMMT
JUN,GLRX5
JUN,SLC20A1
JUN,NSUN2
JUN,IPO9
JUN,MYO1F
JUN,IDH3A
JUN,IARS2
JUN,PTTG1IP
JUN,TRIM30D
JUN,IARS
JUN,EFTUD2
JUN,ARHGEF39
JUN,VAV1
JUN,LCP2
JUN,CYBC1
JUN,REXO2
JUN,TACC3
JUN,PRIM2
JUN,PSME3
JUN,GABBR1
JUN,E2F4
JUN,APBB1
JUN,ALAS1
JUN,ADK
JUN,PLAG1
JUN,9430015G10RIK
JUN,COPB1
JUN,OASL2
JUN,H2AFX
JUN,TCF19
JUN,DNAJC11
JUN,BATF2
JUN,IKZF1
JUN,CDC6
JUN,SNX30
JUN,PITPNC1
JUN,HYOU1
JUN,RABGGTB
JUN,PTCD3
JUN,DDX58
JUN,GLB1
JUN,FASTKD2
JUN,GNG2
JUN,BID
JUN,PIM2
JUN,HNRNPLL
JUN,GANAB
JUN,CENPO
JUN,CD74
JUN,PHKB
JUN,CSGALNACT2
JUN,SHMT1
JUN,RPA2
JUN,MFSD14B
JUN,ATAD2
JUN,SGO1
JUN,DUT
JUN,EDEM1
JUN,FCER1G
JUN,RGS19
JUN,ATRN
JUN,NRROS
JUN,NEIL3
JUN,ANXA1
JUN,CKS1B
JUN,OTUD6B
JUN,CTR9
JUN,ZNRF2
JUN,DTL
JUN,GMCL1
JUN,NCLN
JUN,RANBP3
JUN,PRELID3B
JUN,CNRIP1
JUN,SLC39A6
JUN,IFI30
JUN,UBR7
JUN,MCM5
JUN,TMEM206
JUN,1700017B05RIK
JUN,SLC35B4
JUN,MRPL20
JUN,CENPK
JUN,IL6ST
JUN,RCSD1
JUN,NWD1
JUN,HSPH1
JUN,STT3A
JUN,METTL27
JUN,SFXN1
JUN,DHRS3
JUN,RGS2
JUN,NPTN
JUN,CSF2RB
JUN,NFAT5
JUN,OSBPL1A
JUN,DNAJC9
JUN,TEX10
JUN,SLC2A3
JUN,EGR1
JUN,CD52
JUN,SLC43A3
JUN,SRM
JUN,ACLY
JUN,F11R
JUN,SERP1
JUN,PTDSS1
JUN,FBXO5
JUN,EMILIN1
JUN,MCM2
JUN,MAPK1
JUN,MTOR
JUN,CD93
JUN,TCP11L2
JUN,PSMC2
JUN,SZT2
JUN,PBX1
JUN,GPD1L
JUN,MFSD1
JUN,C1RL
JUN,ST6GALNAC4
JUN,FGL2
JUN,EIF4ENIF1
JUN,TIPIN
JUN,STOM
JUN,SERPINB9
JUN,PWP2
JUN,API5
JUN,HDAC2
JUN,NFAM1
JUN,STAG2
JUN,CDCA8
JUN,TPX2
JUN,RFC5
JUN,HEXA
JUN,BUB1
JUN,RPN1
JUN,H2-AA
JUN,NDUFS1
JUN,SELENOP
JUN,SPC24
JUN,ZFP322A
JUN,POLA2
JUN,ZFP24
JUN,PPAT
JUN,NCAPG
JUN,ELP2
JUN,RNF4
JUN,FCGRT
JUN,CCL9
JUN,ANGPT1
JUN,ARMT1
JUN,BC035044
JUN,MCM10
JUN,ITPR1
JUN,HASPIN
JUN,SF3B3
JUN,RPA1
JUN,GFM1
JUN,THSD1
JUN,MCM7
JUN,FES
JUN,ADSL
JUN,USP10
JUN,ZDHHC6
JUN,TMX3
JUN,PRKCD
JUN,LIG1
JUN,RPRD1B
JUN,FRRS1
JUN,CSTF2
JUN,ACOT9
JUN,POLE3
JUN,UBAC1
JUN,LYN
JUN,SH3BGRL
JUN,ALDH9A1
JUN,FAM91A1
JUN,MIS12
JUN,HNRNPAB
JUN,SERPINB6A
JUN,AP1S2
JUN,ASF1B
JUN,IL21R
JUN,EYA2
JUN,TTLL12
JUN,LMO4
JUN,APLP2
JUN,PFKP
JUN,MAP4K2
JUN,PREP
JUN,RPS6KA5
JUN,DHFR
JUN,ABL1
JUN,HMGB2
JUN,NCF1
JUN,B3GNT5
JUN,SATB1
JUN,IRGM2
JUN,OTULINL
JUN,RB1
JUN,TUBGCP3
JUN,NAPRT
JUN,ATP13A1
JUN,UBA2
JUN,EAF1
JUN,IL27RA
JUN,SPTBN1
JUN,TBC1D9B
JUN,WDR5
JUN,LAP3
JUN,EEF1E1
JUN,DDX60
JUN,ATG12
JUN,AP3S1
JUN,NPLOC4
JUN,WDR55
JUN,IFI209
